estimator,workload,rate,seed,cond,cycle,timestamp,replay_match,n_valid,global_best_peak_kvpr,best_separated_peak_kvpr,best_colocated_peak_kvpr,optimum_is_colocated,separated_penalty,colocated_penalty,plan_colocated,residency_colocated,plan_shape,residency_shape,rank1_model,wrate_model_3,wrate_model_4,wrate_model_5,wrate_model_6
OLD,bursty,10,2,bursty_r10_s2,76,1787600085.3507257,True,14,0.12415828275608602,0.12415828275608602,0.1351169617182023,False,0.0,0.08826377684076911,False,False,2+2,2+2,model_3,4.835859620071579,0.06783590067174039,2.386417987984104,4.354123879606371
OLD,bursty,10,2,bursty_r10_s2,77,1787600090.4209244,False,14,0.12587334624433957,0.12692469921894586,0.12587334624433957,True,0.008352467031149325,0.0,False,False,2+2,2+2,model_3,5.373694322244969,1.5836704427840687e-06,2.009505515328986,4.269902706883751
OLD,bursty,10,2,bursty_r10_s2,78,1787600095.4853425,False,14,0.1116639751284212,0.12620014577915217,0.1116639751284212,True,0.13017780026202166,0.0,False,False,2+2,2+2,model_3,5.335817238811348,1.3223444872423329e-06,2.0052353817755457,3.5653139399629983
OLD,bursty,10,2,bursty_r10_s2,79,1787600100.551494,False,14,0.11280773929439941,0.12659915976558628,0.11280773929439941,True,0.12225597780303689,0.0,False,False,2+2,2+2,model_3,5.381501609226693,1.3518423749303565e-06,1.9827616237781043,3.6448463392249226
OLD,bursty,10,2,bursty_r10_s2,80,1787600105.6183903,False,14,0.11718439630800989,0.11718439630800989,0.11745608792675727,False,0.0,0.0023184965516505917,False,False,2+2,2+2,model_3,4.802167147207102,1.4260994634085478e-06,2.0144400309988715,3.8450587928785387
OLD,bursty,10,2,bursty_r10_s2,81,1787600110.684717,True,14,0.10119018911424169,0.10119018911424169,0.1292425894230651,False,0.0,0.27722450718174685,False,False,2+2,2+2,model_6,3.8170094314082332,1.6238639641841246e-06,2.0692159638836816,4.378272745186492
OLD,steady,2,1,steady_r2_s1,1,1787600871.5997279,True,14,3.897122032631817e-05,4.8384813530161764e-05,3.897122032631817e-05,True,0.24155243600330317,0.0,False,False,2+2,2+2,model_4,0.0,0.0028610356047375925,2.459618921791648e-09,0.0
OLD,steady,2,1,steady_r2_s1,2,1787600876.6083863,True,14,0.002361129202952626,0.002719310827464691,0.002361129202952626,True,0.15169929034978416,0.0,True,False,3+1,2+2,model_3,0.15818199891152007,0.0999317444668314,9.947594258041814e-08,0.004077742079479016
OLD,steady,2,1,steady_r2_s1,3,1787600881.6121702,True,14,0.01031741010934443,0.012901120017162392,0.01031741010934443,True,0.2504223327788344,0.0,True,True,2+2,3+1,model_3,0.4997249270490057,0.04306767510376261,0.2536889398902667,0.2610127964630056
OLD,steady,2,1,steady_r2_s1,4,1787600886.6192648,True,14,0.012335093497915424,0.013690849555332878,0.012335093497915424,True,0.10991048082826213,0.0,True,True,2+2,3+1,model_3,0.6210773834123612,0.03141033260365167,0.4291291787223238,0.18622816136313666
OLD,steady,2,1,steady_r2_s1,5,1787600891.6344204,True,14,0.011617142976917955,0.014177863374981087,0.011617142976917955,True,0.2204260034632452,0.0,True,True,2+2,3+1,model_3,0.6809230383641229,0.10223576435326008,0.3761666191686028,0.15510015138988872
OLD,steady,2,1,steady_r2_s1,6,1787600896.6418133,False,14,0.013583850193318708,0.013583850193318708,0.015883989261759057,False,0.0,0.16932894839871576,False,True,2+2,3+1,model_5,0.32669742751843245,0.2002099751929138,0.5921901297364804,0.20020997519291373
OLD,steady,2,1,steady_r2_s1,7,1787600901.6504054,True,14,0.020486577825404504,0.022929400108313708,0.020486577825404504,True,0.11924013389293195,0.0,True,True,2+2,3+1,model_3,0.8765811394552101,0.15920476418329618,0.5465160069286139,0.47549213919732725
OLD,steady,2,1,steady_r2_s1,8,1787600906.6567364,True,14,0.014391521664129991,0.014391521664129991,0.021577163164858162,False,0.0,0.4992968546639479,False,True,2+2,3+1,model_6,0.35960021744022114,0.24078957701716658,0.4662204035313692,0.6101934666967699
OLD,steady,2,1,steady_r2_s1,9,1787600911.9619002,True,14,0.015847326406849643,0.015847326406849643,0.024123994714867567,False,0.0,0.5222753728629281,False,False,3+1,2+2,model_5,0.24356702783828776,0.16312051941466266,0.7613171715880294,0.44214976787905524
OLD,steady,2,1,steady_r2_s1,10,1787600916.9654703,True,14,0.024333819363311474,0.024333819363311474,0.04023416162616748,False,0.0,0.6534256717147015,False,False,3+1,2+2,model_5,0.558501682289258,0.19391943788016186,1.4666946907073255,0.5404556144793341
OLD,steady,2,1,steady_r2_s1,11,1787600921.9736514,True,14,0.024927390158913876,0.024927390158913876,0.0348778964274673,False,0.0,0.39917962550905833,False,False,2+2,2+2,model_5,0.8255345486007579,0.17775213338055562,1.2763618546590552,0.4635819550096359
OLD,steady,2,1,steady_r2_s1,12,1787600926.9783375,True,14,0.02385804309357568,0.02385804309357568,0.029848384404662233,False,0.0,0.25108267629458625,False,False,2+2,2+2,model_5,0.9380976830837079,0.11112586966043903,1.0203032600871051,0.4687346978501659
OLD,steady,2,1,steady_r2_s1,13,1787600931.9868717,True,14,0.03055212705398109,0.03055212705398109,0.031138624496455325,False,0.0,0.019196615719683997,True,False,2+2,2+2,model_3,1.2391669278970057,0.22178499704336996,0.9910096603222379,0.5623941421942892
OLD,steady,2,1,steady_r2_s1,14,1787600936.995379,True,14,0.027314588138111093,0.02734845105094105,0.027314588138111093,True,0.0012397372663550729,0.0,True,False,2+2,2+2,model_3,1.0812208321420085,0.24569701184157922,0.8312054503933215,0.5314297258247127
OLD,steady,2,1,steady_r2_s1,15,1787600942.0018148,True,14,0.0226978404973121,0.02893467214517821,0.0226978404973121,True,0.27477643296527177,0.0,True,True,3+1,3+1,model_3,1.4516867367075443,0.16543955164932306,0.23144088145621067,0.6029771734889529
OLD,steady,2,1,steady_r2_s1,16,1787600947.0114138,True,14,0.020672347284011832,0.023059578952095053,0.020672347284011832,True,0.11547946806841455,0.0,True,True,2+2,3+1,model_3,0.953210975726082,0.1341004734367749,0.38816293038768157,0.643112644472143
OLD,steady,2,1,steady_r2_s1,17,1787600952.0211365,False,14,0.015502706286961147,0.015502706286961147,0.018375398670337037,False,0.0,0.18530263879101053,False,True,2+2,3+1,model_6,0.42752996687597333,0.23024401836047306,0.2302440183604728,0.686444327025755
OLD,steady,2,1,steady_r2_s1,18,1787600957.0712519,False,14,0.013209493715205438,0.013209493715205438,0.015657247757726277,False,0.0,0.1853026387910107,False,True,2+2,3+1,model_6,0.43183700703803407,0.25445914173137096,0.25445914173137085,0.526629573557388
OLD,steady,2,1,steady_r2_s1,19,1787600962.0866494,True,14,0.018032981511714192,0.018032981511714192,0.0194922291392835,False,0.0,0.08092104051797451,True,True,2+2,3+1,model_3,0.5768636235955362,0.1922929909082005,0.4859198186256456,0.486483534256345
OLD,steady,2,1,steady_r2_s1,20,1787600967.1126428,True,14,0.015421164428497948,0.015421164428497948,0.01803241398425919,False,0.0,0.1693289483987158,False,True,2+2,3+1,model_5,0.4996260075116402,0.31577929088647755,0.5837986739298275,0.31577929088647766
OLD,steady,2,1,steady_r2_s1,21,1787600972.1189456,True,14,0.00864753966486745,0.00864753966486745,0.013671151792107419,False,0.0,0.5809296426415375,False,False,2+2,2+2,model_6,0.1507418503212586,0.173340717396302,0.3311047262962686,0.3509041781451526
OLD,steady,2,1,steady_r2_s1,22,1787600977.1590426,True,14,0.02036883377903231,0.02036883377903231,0.027067092217014716,False,0.0,0.3288484019579755,False,False,2+2,2+2,model_5,0.7222048170125472,0.2858261313340258,0.8714083497942374,0.47888006701628966
OLD,steady,2,1,steady_r2_s1,23,1787600982.170954,True,14,0.017934979751158008,0.019983080056446924,0.017934979751158008,True,0.11419585266923296,0.0,True,False,2+2,2+2,model_3,0.7615948568988494,0.30674016787830616,0.4008193488065387,0.49389794182642593
OLD,steady,2,1,steady_r2_s1,24,1787600987.1825082,True,14,0.017856537498541488,0.017856537498541488,0.02224447827126112,False,0.0,0.24573301364153244,False,False,2+2,2+2,model_5,0.6112250648584328,0.34844267458631906,0.6679862765500061,0.4417177547088837
OLD,steady,2,1,steady_r2_s1,25,1787600992.211787,True,14,0.01596636934273219,0.01596636934273219,0.018524254602078703,False,0.0,0.16020456526084614,False,False,2+2,2+2,model_3,0.5728081724310699,0.3559542848630568,0.35595428486305686,0.5681599945242365
OLD,steady,2,1,steady_r2_s1,26,1787600997.2242346,True,14,0.02639401740781078,0.026458457156945173,0.02639401740781078,True,0.0024414528542109405,0.0,True,False,2+2,2+2,model_3,0.9458070870024339,0.2827441842033389,0.7023475413090183,0.6143633817970422
OLD,steady,2,1,steady_r2_s1,27,1787601002.2344553,True,14,0.030049988414586875,0.034354787854588474,0.030049988414586875,True,0.14325461230167935,0.0,True,False,2+2,1+3,model_3,1.5807845707008539,0.4450072264043816,0.9106842191959291,0.4450072264043818
OLD,steady,2,1,steady_r2_s1,28,1787601007.2462246,True,14,0.030010099877601965,0.030052979004903356,0.030010099877601965,True,0.0014288232120611376,0.0,True,False,2+2,1+3,model_3,1.3103742265474903,0.46175368192328536,1.0353517303300532,0.46175368192328553
OLD,steady,2,1,steady_r2_s1,29,1787601012.257808,True,14,0.025071776783009696,0.028663424445773994,0.025071776783009696,True,0.1432546123016793,0.0,True,False,2+2,1+3,model_3,1.3226306188415988,0.36755970819426553,0.6374046078746645,0.3675597081942657
OLD,steady,2,1,steady_r2_s1,30,1787601017.266618,True,14,0.01835490155398374,0.023179654148557046,0.01835490155398374,True,0.26285908319274764,0.0,True,False,2+2,1+3,model_3,1.0392468924989806,0.19813158804262637,0.3091117784121024,0.49655460430405074
OLD,steady,2,1,steady_r2_s1,31,1787601022.2781746,True,14,0.021861856912260422,0.024993668748421075,0.021861856912260422,True,0.1432546123016792,0.0,True,False,2+2,1+3,model_3,1.2091778032064802,0.26461878504270075,0.6090955755666642,0.2646187850427008
OLD,steady,2,1,steady_r2_s1,32,1787601027.3002226,True,14,0.02027278690861155,0.023176957137479262,0.02027278690861155,True,0.14325461230167946,0.0,True,False,2+2,1+3,model_3,1.12652045090137,0.24015047280495105,0.7466436240854384,0.2401504728049511
OLD,steady,2,1,steady_r2_s1,33,1787601032.3089788,True,14,0.017905649972117108,0.017905649972117108,0.017995943522561175,False,0.0,0.005042740731817791,True,True,2+2,2+2,model_3,0.8015730801143006,0.2420658197317794,0.6434928284445154,0.25426574470637825
OLD,steady,2,1,steady_r2_s1,34,1787601037.321038,True,14,0.014383890529147248,0.014383890529147248,0.015231514998942566,False,0.0,0.05892873475904914,False,True,2+2,2+2,model_3,0.729052214509971,0.2977660895984305,0.4438721385077034,0.119119736594491
OLD,steady,2,1,steady_r2_s1,35,1787601042.3317735,True,14,0.012681021830079013,0.016872071848141944,0.012681021830079013,True,0.33049781588750865,0.0,True,True,3+1,2+2,model_3,0.9288848490532877,0.07872484361754882,0.2539252463416026,0.06600718447650414
OLD,steady,2,1,steady_r2_s1,36,1787601047.353648,True,14,0.013465617939759488,0.013465617939759488,0.017749723903618137,False,0.0,0.3181514567711824,False,True,2+2,2+2,model_5,0.5364139346915288,0.13591521610437884,0.6278650611113252,0.2576104231586249
OLD,steady,2,1,steady_r2_s1,37,1787601052.3670344,True,14,0.014452065626041772,0.014452065626041772,0.02032719610106146,False,0.0,0.4065253111245944,False,True,2+2,2+2,model_5,0.4307788395474893,0.17621553446159627,0.5926439362222641,0.4214131786474856
OLD,steady,2,1,steady_r2_s1,38,1787601057.386156,True,14,0.018237328026287806,0.018237328026287806,0.02298123846169594,False,0.0,0.2601209140160294,False,True,2+2,2+2,model_5,0.6989080319663841,0.2133322568393135,0.7699697943628342,0.3764887853024737
OLD,steady,2,1,steady_r2_s1,39,1787601062.3961356,True,14,0.015617555093604317,0.018323980613111045,0.015617555093604317,True,0.17329380324165208,0.0,True,False,2+2,1+3,model_3,0.7581722318622501,0.23638796943744955,0.307732288841434,0.4713762896758344
OLD,steady,2,1,steady_r2_s1,40,1787601067.434915,True,14,0.021109564629920956,0.026659630166611582,0.021109564629920956,True,0.2629171010388293,0.0,True,False,2+2,1+3,model_3,1.1699320579880554,0.25314945132122524,0.38085654602013375,0.47384375330189327
OLD,steady,2,1,steady_r2_s1,41,1787601072.4479697,True,14,0.02143937460106819,0.02647120414424266,0.02143937460106819,True,0.23470038827176273,0.0,True,False,3+1,1+3,model_3,1.2262589409954157,0.2190563983219077,0.31356893601235614,0.4588825623013303
OLD,steady,2,1,steady_r2_s1,42,1787601077.4579213,True,14,0.025035094953229524,0.028019470521236985,0.025035094953229524,True,0.11920767920324893,0.0,True,False,2+2,1+3,model_3,1.2489149288959134,0.40330349787491815,0.8456152429363873,0.4033034978749183
OLD,steady,2,1,steady_r2_s1,43,1787601082.4713416,True,14,0.017029965192448482,0.021373253861030513,0.017029965192448482,True,0.255038023830369,0.0,True,False,2+2,1+3,model_3,1.0091914384902965,0.1388676993662501,0.2340890688203905,0.4360525477473926
OLD,steady,2,1,steady_r2_s1,44,1787601087.5040987,True,14,0.015877060964752967,0.021980120353281937,0.015877060964752967,True,0.3843947820114659,0.0,True,False,2+2,1+3,model_3,0.947295433110155,0.12304174708401178,0.3312864506433528,0.3985657272834989
OLD,steady,2,1,steady_r2_s1,45,1787601093.4017246,True,14,0.012185658893546124,0.012185658893546124,0.012421824515939732,False,0.0,0.019380619829977946,True,True,2+2,2+2,model_3,0.5166888711180591,0.057452028428578036,0.19214995471491797,0.4275341112736223
OLD,steady,2,1,steady_r2_s1,46,1787601098.415346,False,14,0.0153733994117874,0.0153733994117874,0.018660460666929838,False,0.0,0.213814860792735,False,True,1+3,2+2,model_6,0.5382718284953206,0.12841339770389038,0.35599761424152343,0.5749115387950428
OLD,steady,2,1,steady_r2_s1,47,1787601103.440153,True,14,0.019676129723316248,0.019676129723316248,0.02523325687945873,False,0.0,0.2824298901402992,False,True,1+3,2+2,model_6,0.3951986742135344,0.32569285677692417,0.30883873451004706,0.9499656545820134
OLD,steady,2,1,steady_r2_s1,48,1787601108.4594543,True,14,0.015470921091794794,0.015470921091794794,0.015516417894800951,False,0.0,0.0029407947165012017,True,True,2+2,2+2,model_3,0.5568762767868396,0.18333805095660802,0.3430659944571533,0.43099718106824886
OLD,steady,2,1,steady_r2_s1,49,1787601113.472159,True,14,0.011725534875682005,0.01569993602326376,0.011725534875682005,True,0.33895265245634154,0.0,True,True,2+2,2+2,model_3,0.6393816631410937,0.09822910265195807,0.2738823887746575,0.31106607176180695
OLD,steady,2,1,steady_r2_s1,50,1787601118.4846377,True,14,0.01371394447725583,0.018738989521625428,0.01371394447725583,True,0.3664186516653531,0.0,True,True,2+2,2+2,model_3,0.8357280474804536,0.08878466263080093,0.2543175090089412,0.3949847195812461
OLD,steady,2,1,steady_r2_s1,51,1787601123.521892,True,14,0.014335450725913197,0.01544056552369153,0.014335450725913197,True,0.07708964433051922,0.0,True,True,2+2,2+2,model_3,0.5609645116602614,0.08878458335270238,0.3656324193077299,0.3495161792103851
OLD,steady,2,1,steady_r2_s1,52,1787601128.5770557,True,14,0.014997841096667226,0.016958225857027238,0.014997841096667226,True,0.1307111302036426,0.0,True,True,2+2,2+2,model_3,0.7575936301465555,0.07594359370717219,0.22886504309532402,0.5193280375513054
OLD,steady,2,1,steady_r2_s1,53,1787601133.6442394,True,14,0.019215734156012843,0.022563201015259646,0.019215734156012843,True,0.17420447389980873,0.0,True,True,2+2,2+2,model_3,0.8665132945586849,0.06705412915076722,0.4946435288578569,0.4639663965579244
OLD,steady,2,1,steady_r2_s1,54,1787601138.6571858,False,14,0.0194097155154021,0.0194097155154021,0.022338765934623857,False,0.0,0.15090640647965609,False,True,1+3,2+2,model_3,0.7199570854651748,0.08303878028999312,0.6898360666695842,0.42457166673307695
OLD,steady,2,1,steady_r2_s1,55,1787601143.6686554,False,14,0.023647422162066913,0.026084406241336663,0.023647422162066913,True,0.10305495721977437,0.0,False,False,2+2,1+3,model_3,1.1995972080893031,0.134908198760036,0.8411756222129708,0.33851667634857807
OLD,steady,2,1,steady_r2_s1,56,1787601148.6806803,False,14,0.027910547973684367,0.028959552629056383,0.027910547973684367,True,0.03758452382809097,0.0,False,False,2+2,1+3,model_3,1.1807419656790965,0.07838063071125878,0.865455565132231,0.5269100917893434
OLD,steady,2,1,steady_r2_s1,57,1787601153.7114532,False,14,0.023336690199619006,0.023624262032559202,0.023336690199619006,True,0.012322734307236561,0.0,False,False,2+2,1+3,model_3,0.9589951160172798,0.06912611128489576,0.41522636077121766,0.748964539773057
OLD,steady,2,1,steady_r2_s1,58,1787601158.726505,True,14,0.0213468926590179,0.0213468926590179,0.031467231565199594,False,0.0,0.4740895580372164,False,False,2+2,1+3,model_5,0.7844951345164101,0.10576225398214362,1.0955341821139077,0.4742627488203269
OLD,steady,2,1,steady_r2_s1,59,1787601163.7614682,False,14,0.023989505632630415,0.026732970325083864,0.023989505632630415,True,0.11436103496529756,0.0,False,False,2+2,1+3,model_3,1.1512889547123226,0.1098679239571847,0.7716890441342739,0.42506867631230033
OLD,steady,2,1,steady_r2_s1,60,1787601168.7777693,False,14,0.024525273923667646,0.024715123132811805,0.024525273923667646,True,0.007740961823099104,0.0,False,False,2+2,1+3,model_3,0.9727153873554298,0.14041093163988505,0.4649613944112383,0.7585240480854785
OLD,steady,2,1,steady_r2_s1,61,1787601173.8301206,True,14,0.01590690724519797,0.01590690724519797,0.020472671965328926,False,0.0,0.28703032272406587,False,False,2+2,1+3,model_6,0.6184201795434764,0.14526549164110403,0.3068833721825611,0.7144310562128128
OLD,steady,2,1,steady_r2_s1,62,1787601178.850678,False,14,0.022038118804348937,0.022038118804348937,0.023143907256429706,False,0.0,0.050176172562539936,False,False,2+2,1+3,model_3,0.9285733979948311,0.09640532264432211,0.353382251126115,0.8011913409514777
OLD,steady,2,1,steady_r2_s1,63,1787601183.868938,True,14,0.02965768817187175,0.02965768817187175,0.03387292508531644,False,0.0,0.14212965248729492,False,False,2+2,1+3,model_3,1.1728004558980292,0.10847585365890755,1.1137906686561785,0.5760184183148225
OLD,steady,2,1,steady_r2_s1,64,1787601188.8858676,True,14,0.027873596509038458,0.027873596509038458,0.034635854960050526,False,0.0,0.2426044464272595,False,False,2+2,1+3,model_5,1.0160423417627966,0.09296534138846824,1.10029479329645,0.6275743617613831
OLD,steady,2,1,steady_r2_s1,65,1787601193.913124,True,14,0.026643312421905235,0.026643312421905235,0.031688799842867196,False,0.0,0.18937162696083282,False,False,2+2,1+3,model_5,0.8837647636138553,0.05068106849721932,0.8935442172403649,0.687306028045795
OLD,steady,2,1,steady_r2_s1,66,1787601198.9358418,False,14,0.02273375561111544,0.033356175681280194,0.02273375561111544,True,0.46725320056537545,0.0,False,False,2+2,1+3,model_3,1.5369018426640872,0.06187045259568957,0.4034242907647566,0.5361449520557603
OLD,steady,2,1,steady_r2_s1,67,1787601203.984486,False,14,0.022001297985607862,0.02442523543517886,0.022001297985607862,True,0.11017247487655578,0.0,False,False,2+2,1+3,model_3,0.9428420153843915,0.09038354161043244,0.6001366835971084,0.49743588114585263
OLD,steady,2,1,steady_r2_s1,68,1787601209.0114782,False,14,0.018166234681356568,0.018625002591364515,0.018166234681356568,True,0.025253879962189703,0.0,False,False,2+2,1+3,model_3,0.6791370318008766,0.08425117484051453,0.40427791386046996,0.5019759264348611
OLD,steady,2,1,steady_r2_s1,69,1787601214.0373945,False,14,0.01640888007072562,0.01912727913187924,0.01640888007072562,True,0.16566633733909722,0.0,False,False,2+2,1+3,model_3,0.7755347658254226,0.060328506543467164,0.3370975669573106,0.48148761813345853
OLD,steady,2,1,steady_r2_s1,70,1787601219.0568657,False,14,0.027198375591461828,0.028381111570548952,0.027198375591461828,True,0.043485537403138576,0.0,False,False,2+2,1+3,model_3,1.0796289772868939,0.05962112712393475,0.7629234498077425,0.5939142637803785
OLD,steady,2,1,steady_r2_s1,71,1787601224.0749068,False,14,0.019730244070402744,0.029587562908700054,0.019730244070402744,True,0.4996045058096485,0.0,False,False,2+2,1+3,model_3,1.445240378157001,0.07101789654479251,0.275865844713729,0.4707876856395722
OLD,steady,2,1,steady_r2_s1,72,1787601229.0928986,False,14,0.017795876253953583,0.024573462459479598,0.017795876253953583,True,0.3808515022698187,0.0,False,False,2+2,1+3,model_3,1.047618151576634,0.15207416244965877,0.3818182398895396,0.4542671955306156
OLD,steady,2,1,steady_r2_s1,73,1787601234.110391,False,14,0.02822463524789675,0.031676838609910773,0.02822463524789675,True,0.12231170860821934,0.0,False,False,2+2,1+3,model_3,1.2528974130004735,0.1698999548137714,0.7930501454808693,0.6149842949522923
OLD,steady,2,1,steady_r2_s1,74,1787601239.1253061,False,14,0.017000666658490846,0.02037456528385257,0.017000666658490846,True,0.19845684249544754,0.0,False,False,2+2,1+3,model_3,0.9386826959785667,0.20740130867860151,0.24650417482022452,0.49210774689493975
OLD,steady,2,1,steady_r2_s1,75,1787601244.1404326,False,14,0.02203715029783233,0.02383971110117856,0.02203715029783233,True,0.08179645639225591,0.0,False,False,2+2,1+3,model_3,0.8992226993987346,0.22294271258670528,0.5928324162962956,0.5065287026631444
OLD,steady,2,1,steady_r2_s1,76,1787601249.160474,False,14,0.02400927445553865,0.02400927445553865,0.024639877565591276,False,0.0,0.02626497986102844,False,False,2+2,1+3,model_3,0.8407828597400766,0.24882222207558824,0.5558347596140398,0.6733678825350469
OLD,steady,2,1,steady_r2_s1,77,1787601254.180127,True,14,0.020262333623087936,0.020262333623087936,0.025073763935255865,False,0.0,0.23745686956242493,False,False,2+2,1+3,model_6,0.7915122805665926,0.2703360192887133,0.3230546286545689,0.9277931807874336
OLD,steady,2,1,steady_r2_s1,78,1787601259.222785,True,14,0.021583673063689787,0.021583673063689787,0.02824188045159007,False,0.0,0.30848351752980296,False,False,2+2,1+3,model_6,0.6321230614659085,0.29006869995627604,0.4227023102908568,0.9861924367687402
OLD,steady,2,1,steady_r2_s1,79,1787601264.2431848,True,14,0.022486312734459085,0.022486312734459085,0.03246392912697357,False,0.0,0.443719542209529,False,False,2+2,1+3,model_6,0.6766449996804528,0.30807123725496643,0.6313820553398497,0.9881368465374141
OLD,steady,2,1,steady_r2_s1,80,1787601269.3080196,True,14,0.021896323565975893,0.021896323565975893,0.026348351686804918,False,0.0,0.203323087888001,False,False,2+2,1+3,model_6,0.7263721451609443,0.40822950943290504,0.42791388994941104,0.886518920176314
OLD,steady,2,1,steady_r2_s1,81,1787601274.3273895,True,14,0.021551398560834892,0.021551398560834892,0.028350166194515393,False,0.0,0.3154675839012983,False,False,2+2,1+3,model_6,0.7458509564837985,0.29474706413157714,0.43469111395781884,0.9796056535037283
OLD,steady,2,1,steady_r2_s1,82,1787601279.3526874,True,14,0.03182107573266478,0.03182107573266478,0.0382819651013134,False,0.0,0.20303805637898123,False,False,2+2,1+3,model_5,1.1264524435420538,0.2202305530464007,1.1598271606765551,0.749934465529982
OLD,steady,2,1,steady_r2_s1,83,1787601284.3949037,True,14,0.026688206707520878,0.026688206707520878,0.03218788890515685,False,0.0,0.20607162773833482,False,False,2+2,1+3,model_5,0.8677224658351196,0.22894082416765815,0.8997525629225287,0.7059955980452766
OLD,steady,2,1,steady_r2_s1,84,1787601289.4149082,True,14,0.021840489164036726,0.021840489164036726,0.027957520063188367,False,0.0,0.28007755930779,False,False,2+2,1+3,model_6,0.6571172623481146,0.2155475426298772,0.6133422860356856,0.7813666543040748
OLD,steady,2,1,steady_r2_s1,85,1787601294.4349637,True,14,0.014253096204974915,0.014253096204974915,0.023376174775501662,False,0.0,0.6400769656871058,False,False,2+2,1+3,model_6,0.21644205133924083,0.21644205133924066,0.5398048804608186,0.6263557760154772
OLD,steady,2,2,steady_r2_s2,1,1787602039.2457175,True,14,4.190453798528834e-06,5.2026681215227685e-06,4.190453798528834e-06,True,0.241552436003303,0.0,False,False,2+2,2+2,model_4,0.0,0.00030763823706855825,2.644751528419781e-10,0.0
OLD,steady,2,2,steady_r2_s2,2,1787602044.2513509,True,14,0.010121538966660053,0.01108695967943476,0.010121538966660053,True,0.09538279859957706,0.0,True,False,2+2,2+2,model_3,0.4099995035372398,0.06730439247549005,0.2611673719056308,0.24376299584130495
OLD,steady,2,2,steady_r2_s2,3,1787602049.2550423,True,14,0.010723017570569668,0.015075119448956184,0.010723017570569668,True,0.40586540586590764,0.0,True,True,3+1,3+1,model_3,0.7854610370442282,0.023965280668881768,0.2186929953087886,0.10347046936873308
OLD,steady,2,2,steady_r2_s2,4,1787602054.263462,True,14,0.013246081626311211,0.013903549942672795,0.013246081626311211,True,0.049634928646040424,0.0,True,True,2+2,3+1,model_3,0.5986229207306858,0.083524217400656,0.43957866405101115,0.22122488458031886
OLD,steady,2,2,steady_r2_s2,5,1787602059.2912912,True,14,0.018612220735597765,0.027432552112788878,0.018612220735597765,True,0.4738999984199269,0.0,True,True,3+1,3+1,model_3,1.3633451688825364,0.05370839348371406,0.5051893722473131,0.2542645593151374
OLD,steady,2,2,steady_r2_s2,6,1787602064.298766,False,14,0.013647802026653442,0.013647802026653442,0.015958769991780534,False,0.0,0.16932894839871596,False,True,2+2,3+1,model_5,0.4675329668858577,0.2008510826167823,0.5952795875591129,0.20085108261678225
OLD,steady,2,2,steady_r2_s2,7,1787602069.306562,False,14,0.012917982003377708,0.012917982003377708,0.01510537031144319,False,0.0,0.1693289483987158,False,True,2+2,3+1,model_5,0.36848691327439115,0.22407552584778345,0.5294818344937829,0.22407552584778345
OLD,steady,2,2,steady_r2_s2,8,1787602074.3260813,True,14,0.0136685672654694,0.0136685672654694,0.020354553799190985,False,0.0,0.4891505015754099,False,True,1+3,3+1,model_5,0.46132404078755423,0.031659282154184454,0.7821824983643405,0.2332394022976442
OLD,steady,2,2,steady_r2_s2,9,1787602079.3409703,True,14,0.01637255648886771,0.01637255648886771,0.02396193623572116,False,0.0,0.463542743127119,False,False,1+3,2+2,model_5,0.5320144944938254,0.10872037879809485,1.0506256707846653,0.14475670291219
OLD,steady,2,2,steady_r2_s2,10,1787602084.34619,True,14,0.01807228976549239,0.01807228976549239,0.025782775832259568,False,0.0,0.4266468813204701,False,False,2+2,2+2,model_5,0.6353832320145754,0.06620418160079417,0.9880244871999112,0.29819359933831896
OLD,steady,2,2,steady_r2_s2,11,1787602089.3527389,True,14,0.020017309263022847,0.020017309263022847,0.02077966883260528,False,0.0,0.038085017300037896,True,False,2+2,2+2,model_3,0.8586062041732084,0.0760176521153641,0.7148790896468048,0.32175040512351566
OLD,steady,2,2,steady_r2_s2,12,1787602094.3771226,True,14,0.012857078650900862,0.012857078650900862,0.017342540180287424,False,0.0,0.34887097226182695,False,False,1+3,2+2,model_5,0.39261623540356405,0.14568281302312852,0.7203538350369371,0.1448085893476359
OLD,steady,2,2,steady_r2_s2,13,1787602099.384013,True,14,0.015054950576346763,0.01716946466318564,0.015054950576346763,True,0.14045307396498846,0.0,True,False,2+2,2+2,model_3,0.8106353557457877,0.19352739507783837,0.5492491056965911,0.2017929795007703
OLD,steady,2,2,steady_r2_s2,14,1787602104.3927863,True,14,0.014537039872132248,0.014537039872132248,0.019166500114798382,False,0.0,0.31845962337496836,False,False,2+2,2+2,model_5,0.4885059802438054,0.09370898561810131,0.5874571035887968,0.36869669705999286
OLD,steady,2,2,steady_r2_s2,15,1787602109.4010782,True,14,0.015381920088742666,0.015381920088742666,0.021934747525161023,False,0.0,0.42600841758462105,False,False,1+3,2+2,model_5,0.47824565597475993,0.09021969781338987,0.8454633012756421,0.24878927936432443
OLD,steady,2,2,steady_r2_s2,16,1787602114.4064052,True,14,0.018780151656492328,0.018780151656492328,0.030026433866361998,False,0.0,0.5988387322730598,False,False,1+3,1+3,model_5,0.48868876547710377,0.1493507229239981,1.2051208645977645,0.2927993967589115
