Real trace file: /root/Prism-final-regression-diagnosis/exp/workloads/final-evaluation/bursty_r20_s42.pkl
[PRISM_DIRECT] 8498 requests, span 419.9s
Request model_5#57 arrives at 1748958.209735158, sleeping for 0.0432590798009187 seconds
Request model_5#58 arrives at 1748958.254082509, sleeping for 0.03111974219791591 seconds
Request model_5#59 arrives at 1748958.286378208, sleeping for 0.0025098270270973444 seconds
Request model_1#11 arrives at 1748958.289688636, sleeping for 0.0013608026783913374 seconds
Request model_5#60 arrives at 1748958.292058696, sleeping for 0.0669795845169574 seconds
Request model_5#61 arrives at 1748958.359599427, sleeping for 0.1008409250061959 seconds
Request model_5#62 arrives at 1748958.46101563, sleeping for 0.05305587383918464 seconds
Request model_6#13 arrives at 1748958.515376578, sleeping for 0.024834675481542945 seconds
Request model_6#14 arrives at 1748958.540818677, sleeping for 0.08283657161518931 seconds
Request model_5#63 arrives at 1748958.624738999, sleeping for 0.0033825747668743134 seconds
Request model_5#64 arrives at 1748958.628619462, sleeping for 0.059125707019120455 seconds
Request model_5#65 arrives at 1748958.689402715, sleeping for 0.019844970433041453 seconds
Request model_5#66 arrives at 1748958.70966747, sleeping for 0.005019101547077298 seconds
Request model_5#67 arrives at 1748958.715007576, sleeping for 0.0013139054644852877 seconds
Request model_1#12 arrives at 1748958.717309236, sleeping for 0.024850856978446245 seconds
Request model_5#68 arrives at 1748958.742455072, sleeping for 0.04264672729186714 seconds
Request model_5#69 arrives at 1748958.786262089, sleeping for 0.0852266033180058 seconds
Request model_5#70 arrives at 1748958.872468481, sleeping for 0.030058672185987234 seconds
Request model_5#71 arrives at 1748958.903216286, sleeping for 0.025965868961066008 seconds
Request model_5#72 arrives at 1748958.931249207, sleeping for 0.029510805616155267 seconds
Request model_5#73 arrives at 1748958.961238725, sleeping for 0.012062245514243841 seconds
Request model_5#74 arrives at 1748958.974374608, sleeping for 0.1832023651804775 seconds
Request model_5#75 arrives at 1748959.158638974, sleeping for 0.15185215277597308 seconds
Request model_5#76 arrives at 1748959.311140995, sleeping for 0 seconds
Request model_5#77 arrives at 1748959.31172203, sleeping for 0.004431718261912465 seconds
Request model_5#78 arrives at 1748959.317317889, sleeping for 0.05663588177412748 seconds
Request model_5#79 arrives at 1748959.37448868, sleeping for 0.030135526321828365 seconds
Request model_5#80 arrives at 1748959.405262205, sleeping for 0.0021070160437375307 seconds
Request model_5#81 arrives at 1748959.408431663, sleeping for 0.0019533671438694 seconds
Request model_1#13 arrives at 1748959.410845033, sleeping for 0.10243710386566818 seconds
Request model_5#82 arrives at 1748959.514078891, sleeping for 0.012204884551465511 seconds
Request model_1#14 arrives at 1748959.527178094, sleeping for 0.058777162339538336 seconds
Request model_6#15 arrives at 1748959.587986657, sleeping for 0.07038904377259314 seconds
Request model_5#83 arrives at 1748959.659121259, sleeping for 0.12086459738202393 seconds
Request model_1#15 arrives at 1748959.780489863, sleeping for 0.05041474802419543 seconds
Request model_5#84 arrives at 1748959.831975046, sleeping for 0.07921782461926341 seconds
Request model_5#85 arrives at 1748959.911751182, sleeping for 0.009727220283821225 seconds
Request model_5#86 arrives at 1748960.300460785, sleeping for 0 seconds
Request model_6#16 arrives at 1748960.30101329, sleeping for 0 seconds
Request model_5#87 arrives at 1748960.301420054, sleeping for 0 seconds
Request model_5#88 arrives at 1748960.301888508, sleeping for 0 seconds
Request model_5#89 arrives at 1748960.302237771, sleeping for 0 seconds
Request model_5#90 arrives at 1748960.302615254, sleeping for 0 seconds
Request model_5#91 arrives at 1748960.303031288, sleeping for 0 seconds
Request model_5#92 arrives at 1748960.303482821, sleeping for 0 seconds
Request model_5#93 arrives at 1748960.304024636, sleeping for 0 seconds
Request model_5#94 arrives at 1748960.30449087, sleeping for 0 seconds
Request model_5#95 arrives at 1748960.304925164, sleeping for 0.06978688342496753 seconds
Request model_5#96 arrives at 1748960.375294759, sleeping for 0.05343551165424287 seconds
Request model_5#97 arrives at 1748960.429945849, sleeping for 0.08824503584764898 seconds
Request model_6#17 arrives at 1748960.518713402, sleeping for 0.08594306465238333 seconds
Request model_1#16 arrives at 1748960.605393628, sleeping for 0.002165274927392602 seconds
Request model_5#98 arrives at 1748960.608081421, sleeping for 0.04441474634222686 seconds
Request model_5#99 arrives at 1748960.652829236, sleeping for 0.06553304917179048 seconds
Request model_6#18 arrives at 1748960.719131476, sleeping for 0.08940622792579234 seconds
Request model_5#100 arrives at 1748960.809391312, sleeping for 0.08476139535196126 seconds
Request model_5#101 arrives at 1748960.89522168, sleeping for 0.011796984821557999 seconds
Request model_5#102 arrives at 1748960.907343294, sleeping for 0.029608033830299973 seconds
Request model_3#10 arrives at 1748960.937401963, sleeping for 0.020216616336256266 seconds
Request model_5#103 arrives at 1748960.958267392, sleeping for 0.001034690998494625 seconds
Request model_5#104 arrives at 1748960.960080257, sleeping for 0.023985952138900757 seconds
Request model_5#105 arrives at 1748960.98479082, sleeping for 0.0067280870862305164 seconds
Request model_2#6 arrives at 1748960.992589167, sleeping for 0.05091961822472513 seconds
Request model_5#106 arrives at 1748961.044434613, sleeping for 0.01793067646212876 seconds
Request model_5#107 arrives at 1748961.064485795, sleeping for 0.011476138141006231 seconds
Request model_5#108 arrives at 1748961.076387938, sleeping for 0.037547892425209284 seconds
Request model_6#19 arrives at 1748961.114203003, sleeping for 0.1335401243995875 seconds
Request model_5#109 arrives at 1748961.248717339, sleeping for 0.0913997758179903 seconds
Request model_5#110 arrives at 1748961.340784621, sleeping for 0.12676601624116302 seconds
Request model_5#111 arrives at 1748961.46863365, sleeping for 0.11790001718327403 seconds
Request model_5#112 arrives at 1748961.588594651, sleeping for 0.07239151978865266 seconds
Request model_5#113 arrives at 1748961.662370815, sleeping for 0.10210839007049799 seconds
Request model_5#114 arrives at 1748961.765423391, sleeping for 0.002794178668409586 seconds
Request model_3#11 arrives at 1748961.768578168, sleeping for 0.02265778067521751 seconds
Request model_5#115 arrives at 1748961.792648965, sleeping for 0.01059095119126141 seconds
Request model_6#20 arrives at 1748961.804068283, sleeping for 0.03940779506228864 seconds
Request model_5#116 arrives at 1748961.844521621, sleeping for 0.02949195634573698 seconds
Request model_5#117 arrives at 1748961.874445628, sleeping for 0.07872741832397878 seconds
Request model_5#118 arrives at 1748961.954182244, sleeping for 0.014991267817094922 seconds
Request model_5#119 arrives at 1748961.969898579, sleeping for 0.06283805053681135 seconds
Request model_5#120 arrives at 1748962.033080552, sleeping for 0.061033156933262944 seconds
Request model_5#121 arrives at 1748962.094795033, sleeping for 0.026567727094516158 seconds
Request model_5#122 arrives at 1748962.12249736, sleeping for 0.025625301292166114 seconds
Request model_6#21 arrives at 1748962.1504621, sleeping for 0.00730757974088192 seconds
Request model_6#22 arrives at 1748962.158292208, sleeping for 0.07095135562121868 seconds
Request model_5#123 arrives at 1748962.231352416, sleeping for 0.026589953573420644 seconds
Request model_6#23 arrives at 1748962.259090744, sleeping for 0.05288507416844368 seconds
Request model_5#124 arrives at 1748962.312881116, sleeping for 0.04371317336335778 seconds
Request model_6#24 arrives at 1748962.356907595, sleeping for 0.03908378863707185 seconds
Request model_5#125 arrives at 1748962.398050848, sleeping for 0.07173986220732331 seconds
Request model_5#126 arrives at 1748962.471828482, sleeping for 0.01648288476280868 seconds
Request model_6#25 arrives at 1748962.489118351, sleeping for 0.04621468740515411 seconds
Request model_1#17 arrives at 1748962.536454297, sleeping for 0.18450934975408018 seconds
Request model_5#127 arrives at 1748962.721925681, sleeping for 0.13946015783585608 seconds
Request model_5#128 arrives at 1748962.862318308, sleeping for 0.06847177096642554 seconds
Request model_5#129 arrives at 1748962.967034177, sleeping for 0.025552856735885143 seconds
Request model_5#130 arrives at 1748962.992813649, sleeping for 0.03303668345324695 seconds
Request model_5#131 arrives at 1748963.026409718, sleeping for 0.09565447526983917 seconds
Request model_6#26 arrives at 1748963.123127369, sleeping for 0.028116118162870407 seconds
Request model_5#132 arrives at 1748963.151540803, sleeping for 0.08267886471003294 seconds
Request model_5#133 arrives at 1748963.235178411, sleeping for 0.043068571481853724 seconds
Request model_5#134 arrives at 1748963.279042308, sleeping for 0.044023406226187944 seconds
Request model_5#135 arrives at 1748963.323762762, sleeping for 0.03555180039256811 seconds
Request model_5#136 arrives at 1748963.35961057, sleeping for 0.05806797742843628 seconds
Request model_5#137 arrives at 1748963.418785658, sleeping for 0.09143810626119375 seconds
Request model_5#138 arrives at 1748963.511256122, sleeping for 0.024831417948007584 seconds
Request model_5#139 arrives at 1748963.537027564, sleeping for 0.05132328998297453 seconds
Request model_3#12 arrives at 1748963.588745248, sleeping for 0.007902412209659815 seconds
Request model_5#140 arrives at 1748963.597641355, sleeping for 0.06600292469374835 seconds
Request model_5#141 arrives at 1748963.664489039, sleeping for 0.01840963796712458 seconds
Request model_5#142 arrives at 1748963.684293929, sleeping for 0.031243333127349615 seconds
Request model_5#143 arrives at 1748963.716043522, sleeping for 0.014192176517099142 seconds
Request model_6#27 arrives at 1748963.730732708, sleeping for 0.011549008544534445 seconds
Request model_5#144 arrives at 1748963.742532179, sleeping for 0.03109823353588581 seconds
Request model_5#145 arrives at 1748963.774225821, sleeping for 0.06453662901185453 seconds
Request model_5#146 arrives at 1748963.839119979, sleeping for 0.05957659240812063 seconds
Request model_6#28 arrives at 1748963.900655707, sleeping for 0.034397659823298454 seconds
Request model_2#7 arrives at 1748963.935559917, sleeping for 0.08541231392882764 seconds
Request model_6#29 arrives at 1748964.021388634, sleeping for 0.03506496362388134 seconds
Request model_5#147 arrives at 1748964.056710438, sleeping for 0.018194940173998475 seconds
Request model_5#148 arrives at 1748964.075216097, sleeping for 0.02194975665770471 seconds
Request model_5#149 arrives at 1748964.097526898, sleeping for 0.03467751853168011 seconds
Request model_5#150 arrives at 1748964.132852462, sleeping for 0.0836687262635678 seconds
Request model_2#8 arrives at 1748964.217197156, sleeping for 0.02965072588995099 seconds
Request model_3#13 arrives at 1748964.247501536, sleeping for 0.08576300856657326 seconds
Request model_6#30 arrives at 1748964.333928578, sleeping for 0.05206996318884194 seconds
Request model_5#151 arrives at 1748964.386402169, sleeping for 9.286520071327686e-05 seconds
Request model_1#18 arrives at 1748964.387260236, sleeping for 0.005572260823100805 seconds
Request model_5#152 arrives at 1748964.393925653, sleeping for 0.11701976414769888 seconds
Request model_5#153 arrives at 1748964.511302181, sleeping for 0.01878462382592261 seconds
Request model_5#154 arrives at 1748964.531670496, sleeping for 0.3558596749790013 seconds
Request model_5#155 arrives at 1748964.888755872, sleeping for 0.10992532665841281 seconds
Request model_5#156 arrives at 1748964.999290981, sleeping for 0.10674663167446852 seconds
Request model_5#157 arrives at 1748965.107178278, sleeping for 0.007158005144447088 seconds
Request model_3#14 arrives at 1748965.115487269, sleeping for 0.063538828631863 seconds
Request model_2#9 arrives at 1748965.179483308, sleeping for 0.06212535849772394 seconds
Request model_2#10 arrives at 1748965.243207296, sleeping for 0.15620912122540176 seconds
Request model_6#31 arrives at 1748965.400609076, sleeping for 0.04123948235064745 seconds
Request model_5#158 arrives at 1748965.442919609, sleeping for 0.00409463862888515 seconds
Request model_5#159 arrives at 1748965.447324147, sleeping for 0.02700887294486165 seconds
Request model_5#160 arrives at 1748965.475953673, sleeping for 0.02500641788356006 seconds
Request model_5#161 arrives at 1748965.50124831, sleeping for 0.03796859295107424 seconds
Request model_3#15 arrives at 1748965.539542159, sleeping for 0.021788920974358916 seconds
Request model_5#162 arrives at 1748965.561877321, sleeping for 0.03698461689054966 seconds
Request model_1#19 arrives at 1748965.600564922, sleeping for 0.08102187630720437 seconds
Request model_6#32 arrives at 1748965.682094792, sleeping for 0.19252897263504565 seconds
Request model_5#163 arrives at 1748965.875528773, sleeping for 0.033659583888947964 seconds
Request model_5#164 arrives at 1748965.909835477, sleeping for 0.03330875048413873 seconds
Request model_5#165 arrives at 1748965.943575447, sleeping for 0.06284518237225711 seconds
Request model_1#20 arrives at 1748966.007220683, sleeping for 0.11257725092582405 seconds
Request model_2#11 arrives at 1748966.1210818, sleeping for 0.011085137026384473 seconds
Request model_5#166 arrives at 1748966.133397046, sleeping for 0.0024077114649116993 seconds
Request model_5#167 arrives at 1748966.136310351, sleeping for 0.032198230270296335 seconds
Request model_3#16 arrives at 1748966.169010411, sleeping for 0.029992816038429737 seconds
Request model_3#17 arrives at 1748966.199707785, sleeping for 0.03242215211503208 seconds
Request model_1#21 arrives at 1748966.232421635, sleeping for 0.003064913908019662 seconds
Request model_5#168 arrives at 1748966.23645504, sleeping for 0.027413988718762994 seconds
Request model_6#33 arrives at 1748966.264220088, sleeping for 0.07868353929370642 seconds
Request model_5#169 arrives at 1748966.343085335, sleeping for 0.05057400744408369 seconds
Request model_5#170 arrives at 1748966.394666938, sleeping for 0.006681531434878707 seconds
Request model_5#171 arrives at 1748966.40194794, sleeping for 0.25939749204553664 seconds
Request model_3#18 arrives at 1748966.662537406, sleeping for 0.03371383901685476 seconds
Request model_2#12 arrives at 1748966.6967935, sleeping for 0.08443911443464458 seconds
Request model_5#172 arrives at 1748966.781529197, sleeping for 0.008242398966103792 seconds
Request model_5#173 arrives at 1748966.790743716, sleeping for 0.0740301029291004 seconds
Request model_5#174 arrives at 1748966.86573654, sleeping for 0.05346885183826089 seconds
Request model_6#34 arrives at 1748966.919448221, sleeping for 0.038437733659520745 seconds
Request model_6#35 arrives at 1748966.958197253, sleeping for 0.11829635011963546 seconds
Request model_5#175 arrives at 1748967.078179323, sleeping for 0.03464668174274266 seconds
Request model_5#176 arrives at 1748967.113948869, sleeping for 0.05237044976092875 seconds
Request model_5#177 arrives at 1748967.168022583, sleeping for 0.47003609710372984 seconds
Request model_6#36 arrives at 1748967.638784001, sleeping for 0.12786891520954669 seconds
Request model_5#178 arrives at 1748967.76691456, sleeping for 0.10790359904058278 seconds
Request model_5#179 arrives at 1748967.875687503, sleeping for 0.004994938615709543 seconds
Request model_5#180 arrives at 1748967.881680744, sleeping for 0.10940819815732539 seconds
Request model_1#22 arrives at 1748967.992132081, sleeping for 0.02843732899054885 seconds
Request model_6#37 arrives at 1748968.021335132, sleeping for 0.012934877071529627 seconds
Request model_5#181 arrives at 1748968.03634584, sleeping for 0.07334739621728659 seconds
Request model_5#182 arrives at 1748968.110263884, sleeping for 0.1029277618508786 seconds
Request model_6#38 arrives at 1748968.215406106, sleeping for 0.02040177839808166 seconds
Request model_5#183 arrives at 1748968.236422036, sleeping for 0.04727712133899331 seconds
Request model_5#184 arrives at 1748968.284388138, sleeping for 0.0008350915741175413 seconds
Request model_2#13 arrives at 1748968.286097882, sleeping for 0.09152079769410193 seconds
Request model_3#19 arrives at 1748968.377831479, sleeping for 0.08856801479123533 seconds
Request model_5#185 arrives at 1748968.467568448, sleeping for 0.020475110970437527 seconds
Request model_5#186 arrives at 1748968.488880981, sleeping for 0.010231837863102555 seconds
Request model_5#187 arrives at 1748968.500659012, sleeping for 0.005891466746106744 seconds
Request model_5#188 arrives at 1748968.507635121, sleeping for 0.05396549147553742 seconds
Request model_6#39 arrives at 1748968.562782884, sleeping for 0.002712129382416606 seconds
Request model_5#189 arrives at 1748968.566066022, sleeping for 0.0327536235563457 seconds
Request model_5#190 arrives at 1748968.599176646, sleeping for 0.09037712262943387 seconds
Request model_5#191 arrives at 1748968.705082174, sleeping for 0.08279018965549767 seconds
Request model_6#40 arrives at 1748968.789099865, sleeping for 0.04933947348035872 seconds
Request model_5#192 arrives at 1748968.839377046, sleeping for 0.02959676249884069 seconds
Request model_5#193 arrives at 1748968.869308212, sleeping for 0.0001900454517453909 seconds
Request model_3#20 arrives at 1748968.869849437, sleeping for 0.02833858015947044 seconds
Request model_5#194 arrives at 1748968.898639934, sleeping for 0.1123789872508496 seconds
Request model_6#41 arrives at 1748969.011532402, sleeping for 0.0016574440523982048 seconds
Request model_6#42 arrives at 1748969.014284225, sleeping for 0.04104346735402942 seconds
Request model_5#195 arrives at 1748969.056016413, sleeping for 0.010394669603556395 seconds
Request model_5#196 arrives at 1748969.066720595, sleeping for 0.02875441126525402 seconds
Request model_5#197 arrives at 1748969.096358819, sleeping for 0.03870934061706066 seconds
Request model_5#198 arrives at 1748969.136169241, sleeping for 0.05135591607540846 seconds
Request model_5#199 arrives at 1748969.187994815, sleeping for 0.0015667967963963747 seconds
Request model_5#200 arrives at 1748969.190728298, sleeping for 0.08857058733701706 seconds
Request model_6#43 arrives at 1748969.280467777, sleeping for 0.011816286481916904 seconds
Request model_1#23 arrives at 1748969.293180676, sleeping for 0.004361709579825401 seconds
Request model_2#14 arrives at 1748969.297867966, sleeping for 0.02413861406967044 seconds
Request model_5#201 arrives at 1748969.322648348, sleeping for 0.06108505744487047 seconds
Request model_5#202 arrives at 1748969.384956672, sleeping for 0.053420639131218195 seconds
Request model_3#21 arrives at 1748969.439236808, sleeping for 0.006347985472530127 seconds
Request model_5#203 arrives at 1748969.445936805, sleeping for 0.01746418164111674 seconds
Request model_5#204 arrives at 1748969.463688857, sleeping for 0.02452581748366356 seconds
Request model_6#44 arrives at 1748969.488977844, sleeping for 0.007001783698797226 seconds
Request model_5#205 arrives at 1748969.496342397, sleeping for 0.039502058643847704 seconds
Request model_3#22 arrives at 1748969.536581712, sleeping for 0.030626103980466723 seconds
Request model_5#206 arrives at 1748969.567451857, sleeping for 0.05458429385907948 seconds
Request model_3#23 arrives at 1748969.622460108, sleeping for 0.015308755915611982 seconds
Request model_3#24 arrives at 1748969.638742798, sleeping for 0.10111850034445524 seconds
Request model_1#24 arrives at 1748969.740833923, sleeping for 0.009135901229456067 seconds
Request model_3#25 arrives at 1748969.75215016, sleeping for 0.01887099351733923 seconds
Request model_5#207 arrives at 1748969.772466744, sleeping for 0.0595548446290195 seconds
Request model_3#26 arrives at 1748969.83379581, sleeping for 0.08694643224589527 seconds
Request model_3#27 arrives at 1748969.921148288, sleeping for 0.12184081505984068 seconds
Request model_2#15 arrives at 1748970.043529717, sleeping for 0.05989034264348447 seconds
Request model_5#208 arrives at 1748970.104981073, sleeping for 6.0224905610084534e-05 seconds
Request model_5#209 arrives at 1748970.106056983, sleeping for 0.1655120977666229 seconds
Request model_5#210 arrives at 1748970.27266585, sleeping for 0.09249483747407794 seconds
Request model_5#211 arrives at 1748970.366076851, sleeping for 0.026638786774128675 seconds
Request model_5#212 arrives at 1748970.393881099, sleeping for 0.004273108439520001 seconds
Request model_6#45 arrives at 1748970.399162714, sleeping for 0.1342755218502134 seconds
Request model_5#213 arrives at 1748970.535699314, sleeping for 0.027311319950968027 seconds
Request model_5#214 arrives at 1748970.563488812, sleeping for 0.07324905809946358 seconds
Request model_3#28 arrives at 1748970.637222533, sleeping for 0.018348262878134847 seconds
Request model_3#29 arrives at 1748970.65658887, sleeping for 0.14314584410749376 seconds
Request model_3#30 arrives at 1748970.801500571, sleeping for 0.12155901896767318 seconds
Request model_2#16 arrives at 1748970.923809029, sleeping for 0.07164150476455688 seconds
Request model_6#46 arrives at 1748970.997165048, sleeping for 0.021390186389908195 seconds
Request model_5#215 arrives at 1748971.019243997, sleeping for 0.040894845966249704 seconds
Request model_6#47 arrives at 1748971.060936144, sleeping for 0.1496599621605128 seconds
Request model_5#216 arrives at 1748971.211758995, sleeping for 0.0054273284040391445 seconds
Request model_5#217 arrives at 1748971.217492575, sleeping for 0.006260070949792862 seconds
Request model_5#218 arrives at 1748971.224190182, sleeping for 0.005817821715027094 seconds
Request model_5#219 arrives at 1748971.23094002, sleeping for 0.024818460689857602 seconds
Request model_5#220 arrives at 1748971.256607339, sleeping for 0.02271838439628482 seconds
Request model_5#221 arrives at 1748971.280301402, sleeping for 0.01713882968761027 seconds
Request model_5#222 arrives at 1748971.298004474, sleeping for 0.07383311400189996 seconds
Request model_6#48 arrives at 1748971.372712864, sleeping for 0.01783134462311864 seconds
Request model_5#223 arrives at 1748971.39089111, sleeping for 0.0038858128245919943 seconds
