Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s0.pkl
[PRISM_DIRECT] 8227 requests, span 419.8s
Request model_1#15 arrives at 1617267.467758703, sleeping for 0.02676558797247708 seconds
Request model_3#7 arrives at 1617267.496039063, sleeping for 0.06826670793816447 seconds
Request model_6#44 arrives at 1617267.56547599, sleeping for 0.02856801194138825 seconds
Request model_6#45 arrives at 1617267.594834129, sleeping for 0.008824794786050916 seconds
Request model_6#46 arrives at 1617267.604074278, sleeping for 0.06327189086005092 seconds
Request model_6#47 arrives at 1617267.668111814, sleeping for 0.046713405987247825 seconds
Request model_5#2 arrives at 1617267.715475427, sleeping for 0.018324292032048106 seconds
Request model_6#48 arrives at 1617267.735761328, sleeping for 0.012872378109022975 seconds
Request model_6#49 arrives at 1617267.749161068, sleeping for 0.13322783936746418 seconds
Request model_6#50 arrives at 1617267.883532068, sleeping for 0.0024711196310818195 seconds
Request model_6#51 arrives at 1617267.886723601, sleeping for 0.009917504852637649 seconds
Request model_1#16 arrives at 1617267.897440251, sleeping for 0.008166429586708546 seconds
Request model_6#52 arrives at 1617267.906168046, sleeping for 0.027734750881791115 seconds
Request model_1#17 arrives at 1617267.935184422, sleeping for 0.021302402019500732 seconds
Request model_5#3 arrives at 1617267.956870874, sleeping for 0.03255799971520901 seconds
Request model_3#8 arrives at 1617267.990249532, sleeping for 0.02763754315674305 seconds
Request model_5#4 arrives at 1617268.018485202, sleeping for 0.09467715909704566 seconds
Request model_5#5 arrives at 1617268.113688631, sleeping for 0.027791204396635294 seconds
Request model_6#53 arrives at 1617268.141821381, sleeping for 0.005368681158870459 seconds
Request model_3#9 arrives at 1617268.147581744, sleeping for 0.004397361306473613 seconds
Request model_6#54 arrives at 1617268.152302508, sleeping for 0.007048146100714803 seconds
Request model_6#55 arrives at 1617268.159985566, sleeping for 0 seconds
Request model_1#18 arrives at 1617268.160303488, sleeping for 0.00828255945816636 seconds
Request model_6#56 arrives at 1617268.169126234, sleeping for 0.028604145860299468 seconds
Request model_1#19 arrives at 1617268.197911198, sleeping for 0.01465908600948751 seconds
Request model_1#20 arrives at 1617268.213590685, sleeping for 0.011109740240499377 seconds
Request model_1#21 arrives at 1617268.225277022, sleeping for 0.010555556509643793 seconds
Request model_6#57 arrives at 1617268.236966479, sleeping for 0.05574192223139107 seconds
Request model_1#22 arrives at 1617268.293707211, sleeping for 0.07238224125467241 seconds
Request model_5#6 arrives at 1617268.367923044, sleeping for 0.03511776146478951 seconds
Request model_1#23 arrives at 1617268.403291857, sleeping for 0.025493653491139412 seconds
Request model_1#24 arrives at 1617268.429412051, sleeping for 0.034512095618993044 seconds
Request model_6#58 arrives at 1617268.46408094, sleeping for 0.07763939048163593 seconds
Request model_6#59 arrives at 1617268.542785025, sleeping for 0.02103687054477632 seconds
Request model_6#60 arrives at 1617268.564478917, sleeping for 0.0002073922660201788 seconds
Request model_1#25 arrives at 1617268.565001411, sleeping for 0.08644813019782305 seconds
Request model_6#61 arrives at 1617268.651799597, sleeping for 0.1413660275284201 seconds
Request model_6#62 arrives at 1617268.793603572, sleeping for 0.013579311082139611 seconds
Request model_6#63 arrives at 1617268.808294402, sleeping for 0.03383390652015805 seconds
Request model_6#64 arrives at 1617268.84298521, sleeping for 0.005102574592456222 seconds
Request model_1#26 arrives at 1617268.848676082, sleeping for 0.013520390028133988 seconds
Request model_6#65 arrives at 1617268.863449962, sleeping for 0.1278532613068819 seconds
Request model_6#66 arrives at 1617268.99206742, sleeping for 0.011451374739408493 seconds
Request model_6#67 arrives at 1617269.004032419, sleeping for 0.049552477430552244 seconds
Request model_1#27 arrives at 1617269.053814939, sleeping for 0.17820032453164458 seconds
Request model_1#28 arrives at 1617269.232363618, sleeping for 0.06955897877924144 seconds
Request model_6#68 arrives at 1617269.302487451, sleeping for 0.03960253857076168 seconds
Request model_5#7 arrives at 1617269.342881421, sleeping for 0.11965214437805116 seconds
Request model_1#29 arrives at 1617269.464370556, sleeping for 0.028325155144557357 seconds
Request model_6#69 arrives at 1617269.493409582, sleeping for 0.14587053190916777 seconds
Request model_6#70 arrives at 1617269.640608247, sleeping for 0.025060280924662948 seconds
Request model_6#71 arrives at 1617269.666813513, sleeping for 0.015597411897033453 seconds
Request model_6#72 arrives at 1617269.682855092, sleeping for 0.05798385292291641 seconds
Request model_1#30 arrives at 1617269.741889582, sleeping for 0.2537318915128708 seconds
Request model_6#73 arrives at 1617269.99692045, sleeping for 0.024665803415700793 seconds
Request model_6#74 arrives at 1617270.022136228, sleeping for 0.02010530442930758 seconds
Request model_6#75 arrives at 1617270.043323556, sleeping for 0.04973171651363373 seconds
Request model_6#76 arrives at 1617270.093521629, sleeping for 0.0662603231612593 seconds
Request model_6#77 arrives at 1617270.160405277, sleeping for 0.021993408910930157 seconds
Request model_6#78 arrives at 1617270.183273738, sleeping for 0.0049053949769586325 seconds
Request model_6#79 arrives at 1617270.189237932, sleeping for 0.10539439762942493 seconds
Request model_1#31 arrives at 1617270.29509215, sleeping for 0.012916319072246552 seconds
Request model_6#80 arrives at 1617270.400529704, sleeping for 0 seconds
Request model_1#32 arrives at 1617270.401053048, sleeping for 0 seconds
Request model_6#81 arrives at 1617270.401446801, sleeping for 0.012538032606244087 seconds
Request model_1#33 arrives at 1617270.414592929, sleeping for 0.055413004476577044 seconds
Request model_6#82 arrives at 1617270.470552826, sleeping for 0.056766687193885446 seconds
Request model_1#34 arrives at 1617270.527759422, sleeping for 0.012701052008196712 seconds
Request model_6#83 arrives at 1617270.54092224, sleeping for 0.06539598107337952 seconds
Request model_6#84 arrives at 1617270.606920771, sleeping for 0.056123457150533795 seconds
Request model_1#35 arrives at 1617270.664174287, sleeping for 0.047977397218346596 seconds
Request model_6#85 arrives at 1617270.712515177, sleeping for 0.06652911868877709 seconds
Request model_6#86 arrives at 1617270.779725607, sleeping for 0.06208717287518084 seconds
Request model_6#87 arrives at 1617270.843008309, sleeping for 0.03710580733604729 seconds
Request model_6#88 arrives at 1617270.881179573, sleeping for 0.005387173732742667 seconds
Request model_6#89 arrives at 1617270.887246178, sleeping for 0.031476237112656236 seconds
Request model_1#36 arrives at 1617270.919367127, sleeping for 0.0010247209575027227 seconds
Request model_6#90 arrives at 1617270.921456343, sleeping for 0 seconds
Request model_6#91 arrives at 1617270.921830175, sleeping for 0.027797996066510677 seconds
Request model_3#10 arrives at 1617270.95074702, sleeping for 0.015424453653395176 seconds
Request model_1#37 arrives at 1617270.96677956, sleeping for 0.003416388761252165 seconds
Request model_6#92 arrives at 1617270.970634919, sleeping for 0.11640836275182664 seconds
Request model_6#93 arrives at 1617271.08761608, sleeping for 0.030514505924656987 seconds
Request model_6#94 arrives at 1617271.118692081, sleeping for 0.00572756421752274 seconds
Request model_1#38 arrives at 1617271.125398021, sleeping for 0.08182922541163862 seconds
Request model_6#95 arrives at 1617271.208115566, sleeping for 0.0204616766422987 seconds
Request model_6#96 arrives at 1617271.229046003, sleeping for 0.08482611551880836 seconds
Request model_6#97 arrives at 1617271.314768731, sleeping for 0.03805963438935578 seconds
Request model_6#98 arrives at 1617271.353761321, sleeping for 0.0858190932776779 seconds
Request model_1#39 arrives at 1617271.440499217, sleeping for 0.015072265174239874 seconds
Request model_1#40 arrives at 1617271.456203924, sleeping for 0.007544573862105608 seconds
Request model_6#99 arrives at 1617271.464865858, sleeping for 0.03281928785145283 seconds
Request model_6#100 arrives at 1617271.498548949, sleeping for 0.07039415300823748 seconds
Request model_6#101 arrives at 1617271.56997519, sleeping for 0.06623001559637487 seconds
Request model_6#102 arrives at 1617271.636476256, sleeping for 0.06115736300125718 seconds
Request model_6#103 arrives at 1617271.698159105, sleeping for 0.11407235404476523 seconds
Request model_3#11 arrives at 1617271.81441409, sleeping for 0.049616538221016526 seconds
Request model_6#104 arrives at 1617271.864357342, sleeping for 0.18326409766450524 seconds
Request model_6#105 arrives at 1617272.048840595, sleeping for 0.011338287498801947 seconds
Request model_1#41 arrives at 1617272.060993716, sleeping for 0.11415482847951353 seconds
Request model_6#106 arrives at 1617272.176037302, sleeping for 0 seconds
Request model_6#107 arrives at 1617272.176717557, sleeping for 0.1792687000706792 seconds
Request model_6#108 arrives at 1617272.356830018, sleeping for 0.14552337490022182 seconds
Request model_1#42 arrives at 1617272.502988806, sleeping for 0.0959933262784034 seconds
Request model_1#43 arrives at 1617272.599438454, sleeping for 0.03830763977020979 seconds
Request model_6#109 arrives at 1617272.638886148, sleeping for 0.06311999214813113 seconds
Request model_6#110 arrives at 1617272.70226021, sleeping for 0.14479715120978653 seconds
Request model_1#44 arrives at 1617272.848873111, sleeping for 0.016408212715759873 seconds
Request model_1#45 arrives at 1617272.865920108, sleeping for 0.024136685533449054 seconds
Request model_1#46 arrives at 1617272.890809213, sleeping for 0.0187338599935174 seconds
Request model_6#111 arrives at 1617272.91047155, sleeping for 0.05018112622201443 seconds
Request model_1#47 arrives at 1617272.961135797, sleeping for 0.16720278444699943 seconds
Request model_1#48 arrives at 1617273.128974596, sleeping for 0.012870606267824769 seconds
Request model_6#112 arrives at 1617273.142521427, sleeping for 0.004988929023966193 seconds
Request model_6#113 arrives at 1617273.148143279, sleeping for 0.09049110533669591 seconds
Request model_6#114 arrives at 1617273.239081976, sleeping for 0.08137078629806638 seconds
Request model_6#115 arrives at 1617273.320887645, sleeping for 0.037051179679110646 seconds
Request model_6#116 arrives at 1617273.358678447, sleeping for 0.1473391349427402 seconds
Request model_3#12 arrives at 1617273.506644198, sleeping for 0.005729692289605737 seconds
Request model_5#8 arrives at 1617273.512639483, sleeping for 0.060797903686761856 seconds
Request model_6#117 arrives at 1617273.574386602, sleeping for 0.00409445003606379 seconds
Request model_6#118 arrives at 1617273.579339129, sleeping for 0.005477904807776213 seconds
Request model_6#119 arrives at 1617273.584991911, sleeping for 0.018637049244716763 seconds
Request model_6#120 arrives at 1617273.605074281, sleeping for 0.03614326938986778 seconds
Request model_6#121 arrives at 1617273.643202135, sleeping for 0.01830093190073967 seconds
Request model_1#49 arrives at 1617273.663240544, sleeping for 0.03767735022120178 seconds
Request model_6#122 arrives at 1617273.701217997, sleeping for 0.0024408174213021994 seconds
Request model_6#123 arrives at 1617273.704300179, sleeping for 0.0544688927475363 seconds
Request model_1#50 arrives at 1617273.759045817, sleeping for 0.02688311622478068 seconds
Request model_6#124 arrives at 1617273.787201447, sleeping for 0.0852102693170309 seconds
Request model_6#125 arrives at 1617273.873518179, sleeping for 0.010329347103834152 seconds
Request model_6#126 arrives at 1617273.884539552, sleeping for 0.1471396996639669 seconds
Request model_1#51 arrives at 1617274.032591354, sleeping for 0.1307490593753755 seconds
Request model_6#127 arrives at 1617274.164084262, sleeping for 0.027799736941233277 seconds
Request model_6#128 arrives at 1617274.192196302, sleeping for 0.029473725939169526 seconds
Request model_6#129 arrives at 1617274.222263256, sleeping for 0.004178941249847412 seconds
Request model_6#130 arrives at 1617274.227226613, sleeping for 0.11503038508817554 seconds
Request model_1#52 arrives at 1617274.343462638, sleeping for 0.03831716068089008 seconds
Request model_6#131 arrives at 1617274.382287607, sleeping for 0.16363982670009136 seconds
Request model_6#132 arrives at 1617274.54661048, sleeping for 0.0007126829586923122 seconds
Request model_1#53 arrives at 1617274.547430737, sleeping for 0.024437499698251486 seconds
Request model_6#133 arrives at 1617274.572888276, sleeping for 0.013299243059009314 seconds
Request model_1#54 arrives at 1617274.587033631, sleeping for 0.07644375460222363 seconds
Request model_6#134 arrives at 1617274.664310956, sleeping for 0.017189673613756895 seconds
Request model_6#135 arrives at 1617274.681644186, sleeping for 0.0008930256590247154 seconds
Request model_5#9 arrives at 1617274.68358914, sleeping for 0.06528706685639918 seconds
Request model_3#13 arrives at 1617274.749500291, sleeping for 0.036916328594088554 seconds
Request model_6#136 arrives at 1617274.787390133, sleeping for 0.07352881063707173 seconds
Request model_5#10 arrives at 1617274.862021889, sleeping for 0.0022880707401782274 seconds
Request model_1#55 arrives at 1617274.865225943, sleeping for 0.022932238411158323 seconds
Request model_6#137 arrives at 1617274.888368575, sleeping for 0.00017069466412067413 seconds
Request model_1#56 arrives at 1617274.88910293, sleeping for 0.16957423114217818 seconds
Request model_6#138 arrives at 1617275.059574039, sleeping for 0.010888090822845697 seconds
Request model_1#57 arrives at 1617275.070835663, sleeping for 0.063236054033041 seconds
Request model_6#139 arrives at 1617275.135106251, sleeping for 0.1601674989797175 seconds
Request model_1#58 arrives at 1617275.296331872, sleeping for 0.005210638511925936 seconds
Request model_6#140 arrives at 1617275.302553098, sleeping for 0.1106165514793247 seconds
Request model_5#11 arrives at 1617275.413855497, sleeping for 0.026619624812155962 seconds
Request model_6#141 arrives at 1617275.442209168, sleeping for 0.015471798833459616 seconds
Request model_6#142 arrives at 1617275.458070366, sleeping for 0.007488129194825888 seconds
Request model_6#143 arrives at 1617275.4666043, sleeping for 0.016852014232426882 seconds
Request model_6#144 arrives at 1617275.484436662, sleeping for 0.15168211795389652 seconds
Request model_6#145 arrives at 1617275.63724899, sleeping for 0.033335545333102345 seconds
Request model_6#146 arrives at 1617275.67081962, sleeping for 0.08220736333169043 seconds
Request model_6#147 arrives at 1617275.753492995, sleeping for 0.01300927926786244 seconds
Request model_6#148 arrives at 1617275.767226348, sleeping for 0.013544125482439995 seconds
Request model_3#14 arrives at 1617275.781851246, sleeping for 0.003149934345856309 seconds
Request model_6#149 arrives at 1617275.785471813, sleeping for 0.021156053990125656 seconds
Request model_6#150 arrives at 1617275.807124545, sleeping for 0.010647548828274012 seconds
Request model_1#59 arrives at 1617275.818233677, sleeping for 0.07210804522037506 seconds
Request model_6#151 arrives at 1617275.89111639, sleeping for 0.03837324120104313 seconds
Request model_1#60 arrives at 1617275.930193831, sleeping for 0.03064055391587317 seconds
Request model_3#15 arrives at 1617275.961237432, sleeping for 0.02797066792845726 seconds
Request model_6#152 arrives at 1617275.990274498, sleeping for 0.02413930813781917 seconds
Request model_1#61 arrives at 1617276.056854684, sleeping for 0.055346031906083226 seconds
Request model_1#62 arrives at 1617276.11269849, sleeping for 0.022412313614040613 seconds
Request model_6#153 arrives at 1617276.135319978, sleeping for 0.08620646200142801 seconds
Request model_6#154 arrives at 1617276.221864582, sleeping for 0.13350321864709258 seconds
Request model_6#155 arrives at 1617276.35585766, sleeping for 0.004572188947349787 seconds
Request model_6#156 arrives at 1617276.361509512, sleeping for 0.002510919701308012 seconds
Request model_6#157 arrives at 1617276.365118299, sleeping for 0.09404911031015217 seconds
Request model_6#158 arrives at 1617276.459984725, sleeping for 0.023292781319469213 seconds
Request model_6#159 arrives at 1617276.484062965, sleeping for 0.06795370881445706 seconds
Request model_3#16 arrives at 1617276.552882987, sleeping for 0.03398585109971464 seconds
Request model_6#160 arrives at 1617276.587900918, sleeping for 0.0007333664689213037 seconds
Request model_3#17 arrives at 1617276.588924215, sleeping for 0.15145786153152585 seconds
Request model_3#18 arrives at 1617276.741029098, sleeping for 0.05889149522408843 seconds
Request model_1#63 arrives at 1617276.800515071, sleeping for 0.04447206109762192 seconds
Request model_6#161 arrives at 1617276.845968019, sleeping for 0.16129676951095462 seconds
Request model_6#162 arrives at 1617277.008425159, sleeping for 0.050060074077919126 seconds
Request model_6#163 arrives at 1617277.059307347, sleeping for 0.06134801311418414 seconds
Request model_6#164 arrives at 1617277.121758022, sleeping for 0.02489125239662826 seconds
Request model_6#165 arrives at 1617277.147441634, sleeping for 0.006548053817823529 seconds
Request model_6#166 arrives at 1617277.155080291, sleeping for 0.05503377551212907 seconds
Request model_1#64 arrives at 1617277.210709705, sleeping for 0.025774821871891618 seconds
Request model_1#65 arrives at 1617277.23833051, sleeping for 0.012830902356654406 seconds
Request model_6#167 arrives at 1617277.252949419, sleeping for 0.03511642734520137 seconds
Request model_1#66 arrives at 1617277.288557914, sleeping for 0.016399731626734138 seconds
Request model_3#19 arrives at 1617277.30549758, sleeping for 0.026226637419313192 seconds
Request model_6#168 arrives at 1617277.333114666, sleeping for 0.023877200204879045 seconds
Request model_6#169 arrives at 1617277.3577961, sleeping for 0.10657444270327687 seconds
Request model_6#170 arrives at 1617277.465552712, sleeping for 0.026528144953772426 seconds
Request model_6#171 arrives at 1617277.493387459, sleeping for 0.010795608861371875 seconds
Request model_6#172 arrives at 1617277.505208527, sleeping for 0.0021429776679724455 seconds
Request model_6#173 arrives at 1617277.508113629, sleeping for 0.09096354129724205 seconds
Request model_6#174 arrives at 1617277.599991723, sleeping for 0.052560712676495314 seconds
Request model_6#175 arrives at 1617277.654315117, sleeping for 0.0018091758247464895 seconds
Request model_1#67 arrives at 1617277.656532634, sleeping for 0.11528242519125342 seconds
Request model_6#176 arrives at 1617277.772601628, sleeping for 0.02774766436778009 seconds
Request model_1#68 arrives at 1617277.800921039, sleeping for 0.027134888106957078 seconds
Request model_6#177 arrives at 1617277.829073548, sleeping for 0.10673437383957207 seconds
Request model_6#178 arrives at 1617277.936521448, sleeping for 0.06926294090226293 seconds
Request model_6#179 arrives at 1617278.006762151, sleeping for 0.16453035199083388 seconds
Request model_6#180 arrives at 1617278.171611349, sleeping for 0.01504429243505001 seconds
Request model_6#181 arrives at 1617278.187603188, sleeping for 0 seconds
Request model_1#69 arrives at 1617278.188204622, sleeping for 0.019029868068173528 seconds
Request model_3#20 arrives at 1617278.208668424, sleeping for 0.0033550229854881763 seconds
Request model_3#21 arrives at 1617278.212759465, sleeping for 0.041954942513257265 seconds
Request model_6#182 arrives at 1617278.254937029, sleeping for 0.031156752491369843 seconds
Request model_3#22 arrives at 1617278.28730402, sleeping for 0.049274692544713616 seconds
Request model_6#183 arrives at 1617278.33701491, sleeping for 0.012294281274080276 seconds
Request model_1#70 arrives at 1617278.350159118, sleeping for 0.26995838922448456 seconds
Request model_6#184 arrives at 1617278.621478898, sleeping for 0.0012576896697282791 seconds
Request model_6#185 arrives at 1617278.623775085, sleeping for 0.013488644501194358 seconds
Request model_3#23 arrives at 1617278.638440924, sleeping for 0.01875539729371667 seconds
Request model_6#186 arrives at 1617278.658097101, sleeping for 0.023380799684673548 seconds
Request model_6#187 arrives at 1617278.681708066, sleeping for 0.03846699092537165 seconds
Request model_6#188 arrives at 1617278.720331374, sleeping for 0.18404529173858464 seconds
Request model_6#189 arrives at 1617278.90510513, sleeping for 0.014523087069392204 seconds
Request model_6#190 arrives at 1617278.91990073, sleeping for 0.0036324700340628624 seconds
Request model_6#191 arrives at 1617278.924622315, sleeping for 0.13433237909339368 seconds
Request model_6#192 arrives at 1617279.060421756, sleeping for 0.0794771951623261 seconds
Request model_6#193 arrives at 1617279.140828315, sleeping for 0.09593546949326992 seconds
Request model_6#194 arrives at 1617279.237084081, sleeping for 0.17595069925300777 seconds
Request model_1#71 arrives at 1617279.41413756, sleeping for 0.06681423494592309 seconds
Request model_6#195 arrives at 1617279.481620882, sleeping for 0.03396981582045555 seconds
Request model_6#196 arrives at 1617279.516581352, sleeping for 0.04160985304042697 seconds
Request model_1#72 arrives at 1617279.558666186, sleeping for 0.14091415144503117 seconds
Request model_6#197 arrives at 1617279.700514342, sleeping for 0.013993036234751344 seconds
Request model_1#73 arrives at 1617279.715403842, sleeping for 0.0032001505605876446 seconds
Request model_3#24 arrives at 1617279.71907636, sleeping for 0.052999185398221016 seconds
Request model_1#74 arrives at 1617279.7727641, sleeping for 0.009834313997998834 seconds
Request model_6#198 arrives at 1617279.783446039, sleeping for 0.0818226330447942 seconds
Request model_1#75 arrives at 1617279.866160865, sleeping for 0.024725190829485655 seconds
Request model_6#199 arrives at 1617279.891804096, sleeping for 0.03265211055986583 seconds
Request model_3#25 arrives at 1617279.925436627, sleeping for 0.034886777866631746 seconds
Request model_6#200 arrives at 1617279.961426195, sleeping for 0.03964583808556199 seconds
Request model_5#12 arrives at 1617280.002110817, sleeping for 0.02154312818311155 seconds
Request model_6#201 arrives at 1617280.024766356, sleeping for 0.10200028051622212 seconds
Request model_6#202 arrives at 1617280.127439371, sleeping for 0.10348306386731565 seconds
Request model_6#203 arrives at 1617280.231428555, sleeping for 0.18906822241842747 seconds
Request model_1#76 arrives at 1617280.421417509, sleeping for 0.03954661753959954 seconds
Request model_6#204 arrives at 1617280.461262366, sleeping for 0.015584504697471857 seconds
Request model_6#205 arrives at 1617280.477187975, sleeping for 0.03325460641644895 seconds
Request model_6#206 arrives at 1617280.510862845, sleeping for 0.07197439973242581 seconds
Request model_6#207 arrives at 1617280.583185874, sleeping for 0.1335882842540741 seconds
Request model_6#208 arrives at 1617280.717056011, sleeping for 0.019199458183720708 seconds
Request model_6#209 arrives at 1617280.73714805, sleeping for 0.055105991661548615 seconds
Request model_6#210 arrives at 1617280.792834535, sleeping for 0.07643484906293452 seconds
Request model_6#211 arrives at 1617280.869607766, sleeping for 0.02774319425225258 seconds
Request model_1#77 arrives at 1617280.898450441, sleeping for 0.00027771899476647377 seconds
Request model_6#212 arrives at 1617280.898961845, sleeping for 0.002547711133956909 seconds
Request model_1#78 arrives at 1617280.901718765, sleeping for 0.15981731680221856 seconds
Request model_1#79 arrives at 1617281.061788437, sleeping for 0.028010836802423 seconds
Request model_1#80 arrives at 1617281.090717513, sleeping for 0.0636560230050236 seconds
Request model_6#213 arrives at 1617281.154628829, sleeping for 0.010176926152780652 seconds
Request model_3#26 arrives at 1617281.165498189, sleeping for 0.17498447676189244 seconds
Request model_6#214 arrives at 1617281.34148046, sleeping for 0.016434814780950546 seconds
Request model_6#215 arrives at 1617281.358407876, sleeping for 0.000201287679374218 seconds
Request model_6#216 arrives at 1617281.35894003, sleeping for 0.01105992728844285 seconds
Request model_1#81 arrives at 1617281.370759008, sleeping for 0.04071444412693381 seconds
Request model_6#217 arrives at 1617281.412528449, sleeping for 0.007432012585923076 seconds
Request model_6#218 arrives at 1617281.420538188, sleeping for 0.04230260429903865 seconds
Request model_3#27 arrives at 1617281.463490298, sleeping for 0.027978887781500816 seconds
Request model_1#82 arrives at 1617281.492198022, sleeping for 0.04941548849456012 seconds
Request model_6#219 arrives at 1617281.542656988, sleeping for 0.023602659115567803 seconds
Request model_6#220 arrives at 1617281.566595226, sleeping for 0.04572287271730602 seconds
Request model_6#221 arrives at 1617281.612639888, sleeping for 0.16275433427654207 seconds
