Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s0.pkl
[PRISM_DIRECT] 8227 requests, span 419.8s
Request model_3#7 arrives at 1624676.073885822, sleeping for 0.0692910710349679 seconds
Request model_6#44 arrives at 1624676.143630392, sleeping for 0.029283921932801604 seconds
Request model_6#45 arrives at 1624676.173442302, sleeping for 0.009086893871426582 seconds
Request model_6#46 arrives at 1624676.184166784, sleeping for 0.0620502969250083 seconds
Request model_6#47 arrives at 1624676.246874086, sleeping for 0.04682214604690671 seconds
Request model_5#2 arrives at 1624676.295510382, sleeping for 0.01715978910215199 seconds
Request model_6#48 arrives at 1624676.313383233, sleeping for 0.01412130519747734 seconds
Request model_6#49 arrives at 1624676.328082262, sleeping for 0.13317678752355278 seconds
Request model_6#50 arrives at 1624676.461898019, sleeping for 0.0029760906472802162 seconds
Request model_6#51 arrives at 1624676.465787655, sleeping for 0.009724653093144298 seconds
Request model_1#16 arrives at 1624676.476488718, sleeping for 0.007989374687895179 seconds
Request model_6#52 arrives at 1624676.485174153, sleeping for 0.02759991609491408 seconds
Request model_1#17 arrives at 1624676.512966924, sleeping for 0.022389562102034688 seconds
Request model_5#3 arrives at 1624676.535660736, sleeping for 0.03263849881477654 seconds
Request model_3#8 arrives at 1624676.569360161, sleeping for 0.027397496392950416 seconds
Request model_5#4 arrives at 1624676.597062622, sleeping for 0.09497018111869693 seconds
Request model_5#5 arrives at 1624676.692415095, sleeping for 0.027936072321608663 seconds
Request model_6#53 arrives at 1624676.72112919, sleeping for 0.0049322242848575115 seconds
Request model_3#9 arrives at 1624676.726924683, sleeping for 0.003925814293324947 seconds
Request model_6#54 arrives at 1624676.731488302, sleeping for 0.006733634043484926 seconds
Request model_6#55 arrives at 1624676.739183492, sleeping for 0 seconds
Request model_1#18 arrives at 1624676.739497133, sleeping for 0.007960146525874734 seconds
Request model_6#56 arrives at 1624676.748360979, sleeping for 0.028240832965821028 seconds
Request model_1#19 arrives at 1624676.777055174, sleeping for 0.014386572176590562 seconds
Request model_1#20 arrives at 1624676.791750413, sleeping for 0.011821384308859706 seconds
Request model_1#21 arrives at 1624676.804553775, sleeping for 0.010150115471333265 seconds
Request model_6#57 arrives at 1624676.815247178, sleeping for 0.0563328352291137 seconds
Request model_1#22 arrives at 1624676.871964926, sleeping for 0.07299497839994729 seconds
Request model_5#6 arrives at 1624676.945819712, sleeping for 0.03609159542247653 seconds
Request model_1#23 arrives at 1624676.982946021, sleeping for 0.024710101541131735 seconds
Request model_1#24 arrives at 1624677.008636014, sleeping for 0.034159534610807896 seconds
Request model_6#58 arrives at 1624677.043420154, sleeping for 0.07717159856110811 seconds
Request model_6#59 arrives at 1624677.121294156, sleeping for 0.021399551536887884 seconds
Request model_6#60 arrives at 1624677.143664216, sleeping for 0 seconds
Request model_1#25 arrives at 1624677.144336079, sleeping for 0.08598475437611341 seconds
Request model_6#61 arrives at 1624677.23153141, sleeping for 0.14050615555606782 seconds
Request model_6#62 arrives at 1624677.37339699, sleeping for 0.012658035149797797 seconds
Request model_6#63 arrives at 1624677.387048464, sleeping for 0.03395216655917466 seconds
Request model_6#64 arrives at 1624677.421605693, sleeping for 0.005354143679141998 seconds
Request model_1#26 arrives at 1624677.428070219, sleeping for 0.012998115038499236 seconds
Request model_6#65 arrives at 1624677.442133086, sleeping for 0.1280418795067817 seconds
Request model_6#66 arrives at 1624677.570725553, sleeping for 0.011665293714031577 seconds
Request model_6#67 arrives at 1624677.583305163, sleeping for 0.04915147530846298 seconds
Request model_1#27 arrives at 1624677.633041953, sleeping for 0.1778447926044464 seconds
Request model_1#28 arrives at 1624677.81130685, sleeping for 0.0694873386528343 seconds
Request model_6#68 arrives at 1624677.881455391, sleeping for 0.03950513061136007 seconds
Request model_5#7 arrives at 1624677.921774343, sleeping for 0.11962993443012238 seconds
Request model_1#29 arrives at 1624678.042626099, sleeping for 0.028940704185515642 seconds
Request model_6#69 arrives at 1624678.07268221, sleeping for 0.14546929602511227 seconds
Request model_6#70 arrives at 1624678.218925138, sleeping for 0.025615072110667825 seconds
Request model_6#71 arrives at 1624678.245584505, sleeping for 0.01569824176840484 seconds
Request model_6#72 arrives at 1624678.262094342, sleeping for 0.05761650484055281 seconds
Request model_1#30 arrives at 1624678.320436367, sleeping for 0.25405679852701724 seconds
Request model_6#73 arrives at 1624678.575525363, sleeping for 0.02493253257125616 seconds
Request model_6#74 arrives at 1624678.601108116, sleeping for 0.02000529831275344 seconds
Request model_6#75 arrives at 1624678.621475058, sleeping for 0.050451896619051695 seconds
Request model_6#76 arrives at 1624678.673037945, sleeping for 0.06561587937176228 seconds
Request model_6#77 arrives at 1624678.739771664, sleeping for 0.02149840397760272 seconds
Request model_6#78 arrives at 1624678.761561891, sleeping for 0.005488964030519128 seconds
Request model_6#79 arrives at 1624678.767486785, sleeping for 0.10601729666814208 seconds
Request model_1#31 arrives at 1624678.875213619, sleeping for 0.011666781967505813 seconds
Request model_6#80 arrives at 1624678.887643689, sleeping for 0.010330717777833343 seconds
Request model_1#32 arrives at 1624678.898678723, sleeping for 0.0033780212979763746 seconds
Request model_6#81 arrives at 1624678.902738469, sleeping for 0.09011726663447917 seconds
Request model_1#33 arrives at 1624678.993694545, sleeping for 0.055182600393891335 seconds
Request model_6#82 arrives at 1624679.04948019, sleeping for 0.056710385251790285 seconds
Request model_1#34 arrives at 1624679.107462003, sleeping for 0.011870743008330464 seconds
Request model_6#83 arrives at 1624679.120101844, sleeping for 0.0650881992187351 seconds
Request model_6#84 arrives at 1624679.185733578, sleeping for 0.05618291231803596 seconds
Request model_1#35 arrives at 1624679.24325974, sleeping for 0.04776484612375498 seconds
Request model_6#85 arrives at 1624679.292153317, sleeping for 0.0657638709526509 seconds
Request model_6#86 arrives at 1624679.358378863, sleeping for 0.062305598985403776 seconds
Request model_6#87 arrives at 1624679.421175876, sleeping for 0.03781135240569711 seconds
Request model_6#88 arrives at 1624679.460835006, sleeping for 0.004604082787409425 seconds
Request model_6#89 arrives at 1624679.466006567, sleeping for 0.031587400240823627 seconds
Request model_1#36 arrives at 1624679.498458628, sleeping for 0.0008060422260314226 seconds
Request model_6#90 arrives at 1624679.500250555, sleeping for 0 seconds
Request model_6#91 arrives at 1624679.592668297, sleeping for 0 seconds
Request model_3#10 arrives at 1624679.593902762, sleeping for 0 seconds
Request model_1#37 arrives at 1624679.594615815, sleeping for 0 seconds
Request model_6#92 arrives at 1624679.595130867, sleeping for 0.07078417669981718 seconds
Request model_6#93 arrives at 1624679.666783126, sleeping for 0.030219112057238817 seconds
Request model_6#94 arrives at 1624679.69756209, sleeping for 0.005728387273848057 seconds
Request model_1#38 arrives at 1624679.704158767, sleeping for 0.08193944138474762 seconds
Request model_6#95 arrives at 1624679.78704386, sleeping for 0.02040432463400066 seconds
Request model_6#96 arrives at 1624679.807700673, sleeping for 0.08504254766739905 seconds
Request model_6#97 arrives at 1624679.893600889, sleeping for 0.03810097835958004 seconds
Request model_6#98 arrives at 1624679.932414386, sleeping for 0.08603756036609411 seconds
Request model_1#39 arrives at 1624680.018822894, sleeping for 0.01561970030888915 seconds
Request model_1#40 arrives at 1624680.034625087, sleeping for 0.007994523039087653 seconds
Request model_6#99 arrives at 1624680.043356263, sleeping for 0.03320016502402723 seconds
Request model_6#100 arrives at 1624680.077216639, sleeping for 0.07059794501401484 seconds
Request model_6#101 arrives at 1624680.148410216, sleeping for 0.06666721170768142 seconds
Request model_6#102 arrives at 1624680.216128539, sleeping for 0.0603769919835031 seconds
Request model_6#103 arrives at 1624680.277491617, sleeping for 0.1136126141063869 seconds
Request model_3#11 arrives at 1624680.391856957, sleeping for 0.051045333268120885 seconds
Request model_6#104 arrives at 1624680.444182619, sleeping for 0.1823109828401357 seconds
Request model_6#105 arrives at 1624680.626729445, sleeping for 0.012320239562541246 seconds
Request model_1#41 arrives at 1624680.639764427, sleeping for 0.11425514938309789 seconds
Request model_6#106 arrives at 1624680.754692671, sleeping for 0 seconds
Request model_6#107 arrives at 1624680.754991852, sleeping for 0.17986558726988733 seconds
Request model_6#108 arrives at 1624680.936029992, sleeping for 0.14519457309506834 seconds
Request model_1#42 arrives at 1624681.081739799, sleeping for 0.09611351531930268 seconds
Request model_1#43 arrives at 1624681.179135173, sleeping for 0.037482202751562 seconds
Request model_6#109 arrives at 1624681.217468547, sleeping for 0.06340851518325508 seconds
Request model_6#110 arrives at 1624681.282718001, sleeping for 0.14321055239997804 seconds
Request model_1#44 arrives at 1624681.426810413, sleeping for 0.017342592822387815 seconds
Request model_1#45 arrives at 1624681.445082336, sleeping for 0.023845739662647247 seconds
Request model_1#46 arrives at 1624681.469747906, sleeping for 0.018666349118575454 seconds
Request model_6#111 arrives at 1624681.489419685, sleeping for 0.050104433204978704 seconds
Request model_1#47 arrives at 1624681.539936179, sleeping for 0.1672737447079271 seconds
Request model_1#48 arrives at 1624681.707605616, sleeping for 0.013111328240484 seconds
Request model_6#112 arrives at 1624681.722305295, sleeping for 0.004076823126524687 seconds
Request model_6#113 arrives at 1624681.727025354, sleeping for 0.090479442384094 seconds
Request model_6#114 arrives at 1624681.817744161, sleeping for 0.08158008335158229 seconds
Request model_6#115 arrives at 1624681.900470315, sleeping for 0.036339801736176014 seconds
Request model_6#116 arrives at 1624681.938193337, sleeping for 0.14669557684101164 seconds
Request model_3#12 arrives at 1624682.085999914, sleeping for 0.005245428532361984 seconds
Request model_5#8 arrives at 1624682.091851227, sleeping for 0.0604577218182385 seconds
Request model_6#117 arrives at 1624682.153328595, sleeping for 0.004024079069495201 seconds
Request model_6#118 arrives at 1624682.158520656, sleeping for 0.0051681597251445055 seconds
Request model_6#119 arrives at 1624682.164526741, sleeping for 0.01797415129840374 seconds
Request model_6#120 arrives at 1624682.184611782, sleeping for 0.0354775704909116 seconds
Request model_6#121 arrives at 1624682.220950529, sleeping for 0.01942556002177298 seconds
Request model_1#49 arrives at 1624682.241501532, sleeping for 0.038288854295387864 seconds
Request model_6#122 arrives at 1624682.280348319, sleeping for 0.002183067612349987 seconds
Request model_6#123 arrives at 1624682.283237211, sleeping for 0.05440361285582185 seconds
Request model_1#50 arrives at 1624682.338575834, sleeping for 0.026225531473755836 seconds
Request model_6#124 arrives at 1624682.365962135, sleeping for 0.0853214634116739 seconds
Request model_6#125 arrives at 1624682.451808062, sleeping for 0.0109111862257123 seconds
Request model_6#126 arrives at 1624682.463442849, sleeping for 0.14710767474025488 seconds
Request model_1#51 arrives at 1624682.611483587, sleeping for 0.13072904851287603 seconds
Request model_6#127 arrives at 1624682.742842048, sleeping for 0.02791417296975851 seconds
Request model_6#128 arrives at 1624682.771366873, sleeping for 0.029174887109547853 seconds
Request model_6#129 arrives at 1624682.801780466, sleeping for 0.0035341132897883654 seconds
Request model_6#130 arrives at 1624682.806184154, sleeping for 0.11494441609829664 seconds
Request model_1#52 arrives at 1624682.922170763, sleeping for 0.038480807794258 seconds
Request model_6#131 arrives at 1624682.961428121, sleeping for 0.16337099485099316 seconds
Request model_6#132 arrives at 1624683.125768206, sleeping for 0.0004270190838724375 seconds
Request model_1#53 arrives at 1624683.127288232, sleeping for 0.023451956920325756 seconds
Request model_6#133 arrives at 1624683.151374769, sleeping for 0.013683572178706527 seconds
Request model_1#54 arrives at 1624683.166113959, sleeping for 0.07623531855642796 seconds
Request model_6#134 arrives at 1624683.24300173, sleeping for 0.017370601650327444 seconds
Request model_6#135 arrives at 1624683.260998223, sleeping for 0.00041066063567996025 seconds
Request model_5#9 arrives at 1624683.261585005, sleeping for 0.06616249377839267 seconds
Request model_3#13 arrives at 1624683.328465956, sleeping for 0.036821705754846334 seconds
Request model_6#136 arrives at 1624683.366339819, sleeping for 0.07345023658126593 seconds
Request model_5#10 arrives at 1624683.440343038, sleeping for 0.0028387538623064756 seconds
Request model_1#55 arrives at 1624683.443451601, sleeping for 0.02357670245692134 seconds
Request model_6#137 arrives at 1624683.46803893, sleeping for 0 seconds
Request model_1#56 arrives at 1624683.468424932, sleeping for 0.16912297112867236 seconds
Request model_6#138 arrives at 1624683.63853072, sleeping for 0.010802391916513443 seconds
Request model_1#57 arrives at 1624683.650357618, sleeping for 0.06258446117863059 seconds
Request model_6#139 arrives at 1624683.713189252, sleeping for 0.1609547701664269 seconds
Request model_1#58 arrives at 1624683.87566469, sleeping for 0.00474942266009748 seconds
Request model_6#140 arrives at 1624683.881138292, sleeping for 0.11090177949517965 seconds
Request model_5#11 arrives at 1624683.992772353, sleeping for 0.026574870804324746 seconds
Request model_6#141 arrives at 1624684.021084188, sleeping for 0.015468101017177105 seconds
Request model_6#142 arrives at 1624684.036837852, sleeping for 0.007592175155878067 seconds
Request model_6#143 arrives at 1624684.044533953, sleeping for 0.017793703358620405 seconds
Request model_6#144 arrives at 1624684.064193503, sleeping for 0.1507968690712005 seconds
Request model_6#145 arrives at 1624684.216135487, sleeping for 0.03332161041907966 seconds
Request model_6#146 arrives at 1624684.250703658, sleeping for 0.08119538752362132 seconds
Request model_6#147 arrives at 1624684.332662399, sleeping for 0.012712657218798995 seconds
Request model_6#148 arrives at 1624684.346532846, sleeping for 0.013110379688441753 seconds
Request model_3#14 arrives at 1624684.360402072, sleeping for 0.003471720265224576 seconds
Request model_6#149 arrives at 1624684.36486811, sleeping for 0.020632268860936165 seconds
Request model_6#150 arrives at 1624684.386007116, sleeping for 0.0106369499117136 seconds
Request model_1#59 arrives at 1624684.397929144, sleeping for 0.07128414022736251 seconds
Request model_6#151 arrives at 1624684.469883885, sleeping for 0.038477298337966204 seconds
Request model_1#60 arrives at 1624684.509556936, sleeping for 0.030148991150781512 seconds
Request model_3#15 arrives at 1624684.694406905, sleeping for 0 seconds
Request model_6#152 arrives at 1624684.695136008, sleeping for 0 seconds
Request model_1#61 arrives at 1624684.69560633, sleeping for 0 seconds
Request model_1#62 arrives at 1624684.695969941, sleeping for 0.018012134823948145 seconds
Request model_6#153 arrives at 1624684.714557516, sleeping for 0.08584076608531177 seconds
Request model_6#154 arrives at 1624684.801710399, sleeping for 0.13252894370816648 seconds
Request model_6#155 arrives at 1624684.935935573, sleeping for 0.003366397926583886 seconds
Request model_6#156 arrives at 1624684.940303481, sleeping for 0.0025885128416121006 seconds
Request model_6#157 arrives at 1624684.943029512, sleeping for 0.09501017956063151 seconds
Request model_6#158 arrives at 1624685.03872331, sleeping for 0.023425528313964605 seconds
Request model_6#159 arrives at 1624685.062518766, sleeping for 0.06836957996711135 seconds
Request model_3#16 arrives at 1624685.132277159, sleeping for 0.03346288111060858 seconds
Request model_6#160 arrives at 1624685.166069426, sleeping for 0.0014366705436259508 seconds
Request model_3#17 arrives at 1624685.168240474, sleeping for 0.1510129445232451 seconds
Request model_3#18 arrives at 1624685.320270411, sleeping for 0.05852245423011482 seconds
Request model_1#63 arrives at 1624685.379526961, sleeping for 0.04433225328102708 seconds
Request model_6#161 arrives at 1624685.424270663, sleeping for 0.16186513751745224 seconds
Request model_6#162 arrives at 1624685.587442954, sleeping for 0.04991445108316839 seconds
Request model_6#163 arrives at 1624685.637903299, sleeping for 0.06162377307191491 seconds
Request model_6#164 arrives at 1624685.69993374, sleeping for 0.025587306590750813 seconds
Request model_6#165 arrives at 1624685.726029196, sleeping for 0.00683213397860527 seconds
Request model_6#166 arrives at 1624685.733978248, sleeping for 0.05500733037479222 seconds
Request model_1#64 arrives at 1624685.789724174, sleeping for 0.02563182497397065 seconds
Request model_1#65 arrives at 1624685.815596569, sleeping for 0.014436765341088176 seconds
Request model_6#167 arrives at 1624685.830406439, sleeping for 0.03653094940818846 seconds
Request model_1#66 arrives at 1624685.86766761, sleeping for 0.01616180781275034 seconds
Request model_3#19 arrives at 1624685.88492703, sleeping for 0.02566892933100462 seconds
Request model_6#168 arrives at 1624685.910964466, sleeping for 0.02489887224510312 seconds
Request model_6#169 arrives at 1624685.937240102, sleeping for 0.10600315290503204 seconds
Request model_6#170 arrives at 1624686.043939615, sleeping for 0.027012523962184787 seconds
Request model_6#171 arrives at 1624686.071390506, sleeping for 0.011663513956591487 seconds
Request model_6#172 arrives at 1624686.084085888, sleeping for 0.002136348746716976 seconds
Request model_6#173 arrives at 1624686.086801599, sleeping for 0.09114705328829587 seconds
Request model_6#174 arrives at 1624686.178542111, sleeping for 0.05288038682192564 seconds
Request model_6#175 arrives at 1624686.23234295, sleeping for 0.0026520946994423866 seconds
Request model_1#67 arrives at 1624686.236251795, sleeping for 0.11443476611748338 seconds
Request model_6#176 arrives at 1624686.351093082, sleeping for 0.028127102414146066 seconds
Request model_1#68 arrives at 1624686.379888788, sleeping for 0.02703802101314068 seconds
Request model_6#177 arrives at 1624686.407605331, sleeping for 0.10707295290194452 seconds
Request model_6#178 arrives at 1624686.515447029, sleeping for 0.06920711183920503 seconds
Request model_6#179 arrives at 1624686.584962211, sleeping for 0.16520071402192116 seconds
Request model_6#180 arrives at 1624686.750686414, sleeping for 0.01484032953158021 seconds
Request model_6#181 arrives at 1624686.766349527, sleeping for 0 seconds
Request model_1#69 arrives at 1624686.766650968, sleeping for 0.019454864086583257 seconds
Request model_3#20 arrives at 1624686.786441059, sleeping for 0.004452669993042946 seconds
Request model_3#21 arrives at 1624686.791232508, sleeping for 0.04235284170135856 seconds
Request model_6#182 arrives at 1624686.833818181, sleeping for 0.03114575264044106 seconds
Request model_3#22 arrives at 1624686.865427089, sleeping for 0.05002046562731266 seconds
Request model_6#183 arrives at 1624686.916030785, sleeping for 0.012149058282375336 seconds
Request model_1#70 arrives at 1624686.928636516, sleeping for 0.2703512532170862 seconds
Request model_6#184 arrives at 1624687.200067099, sleeping for 0.0015407707542181015 seconds
Request model_6#185 arrives at 1624687.201733055, sleeping for 0.014401756692677736 seconds
Request model_3#23 arrives at 1624687.216330714, sleeping for 0.019736859248951077 seconds
Request model_6#186 arrives at 1624687.236964448, sleeping for 0.023384784813970327 seconds
Request model_6#187 arrives at 1624687.260578614, sleeping for 0.038467664970085025 seconds
Request model_6#188 arrives at 1624687.299779554, sleeping for 0.1834682838525623 seconds
Request model_6#189 arrives at 1624687.483583931, sleeping for 0.014915568055585027 seconds
Request model_6#190 arrives at 1624687.499314724, sleeping for 0.0030897280666977167 seconds
Request model_6#191 arrives at 1624687.50312435, sleeping for 0.13470159634016454 seconds
Request model_6#192 arrives at 1624687.638870191, sleeping for 0.07989989221096039 seconds
Request model_6#193 arrives at 1624687.719795811, sleeping for 0.0958391756284982 seconds
Request model_6#194 arrives at 1624687.816595154, sleeping for 0.17531057819724083 seconds
Request model_1#71 arrives at 1624687.993137601, sleeping for 0.0666852060239762 seconds
Request model_6#195 arrives at 1624688.060684356, sleeping for 0.0337775438092649 seconds
Request model_6#196 arrives at 1624688.095384797, sleeping for 0.0416780102532357 seconds
Request model_1#72 arrives at 1624688.138176981, sleeping for 0.140274548670277 seconds
Request model_6#197 arrives at 1624688.278952254, sleeping for 0.014426766196265817 seconds
Request model_1#73 arrives at 1624688.293752364, sleeping for 0.003722830442711711 seconds
Request model_3#24 arrives at 1624688.298455753, sleeping for 0.05249091447331011 seconds
Request model_1#74 arrives at 1624688.352067791, sleeping for 0.009402104886248708 seconds
Request model_6#198 arrives at 1624688.362730864, sleeping for 0.0814092899672687 seconds
Request model_1#75 arrives at 1624688.444737348, sleeping for 0.025020439876243472 seconds
Request model_6#199 arrives at 1624688.470432232, sleeping for 0.03289548656903207 seconds
Request model_3#25 arrives at 1624688.503459577, sleeping for 0.035735299810767174 seconds
Request model_6#200 arrives at 1624688.54113281, sleeping for 0.038811105070635676 seconds
Request model_5#12 arrives at 1624688.580895032, sleeping for 0.02163062524050474 seconds
Request model_6#201 arrives at 1624688.603586734, sleeping for 0.1020515444688499 seconds
Request model_6#202 arrives at 1624688.706352712, sleeping for 0.1034413748420775 seconds
Request model_6#203 arrives at 1624688.811261179, sleeping for 0.1881069503724575 seconds
Request model_1#76 arrives at 1624688.999945686, sleeping for 0.0398898224812001 seconds
Request model_6#204 arrives at 1624689.040877813, sleeping for 0.01484055956825614 seconds
Request model_6#205 arrives at 1624689.056604377, sleeping for 0.03270940645597875 seconds
Request model_6#206 arrives at 1624689.090274174, sleeping for 0.07143460283987224 seconds
Request model_6#207 arrives at 1624689.16300167, sleeping for 0.1326438202522695 seconds
Request model_6#208 arrives at 1624689.296618465, sleeping for 0.0185084561817348 seconds
Request model_6#209 arrives at 1624689.316282855, sleeping for 0.05484235961921513 seconds
Request model_6#210 arrives at 1624689.371935282, sleeping for 0.07620517420582473 seconds
Request model_6#211 arrives at 1624689.448824664, sleeping for 0.027397528290748596 seconds
Request model_1#77 arrives at 1624689.476509447, sleeping for 0.001089985016733408 seconds
Request model_6#212 arrives at 1624689.478177944, sleeping for 0.0022027341183274984 seconds
Request model_1#78 arrives at 1624689.480784265, sleeping for 0.1596231188159436 seconds
Request model_1#79 arrives at 1624689.641524199, sleeping for 0.027146296808496118 seconds
Request model_1#80 arrives at 1624689.669229982, sleeping for 0.06401464622467756 seconds
Request model_6#213 arrives at 1624689.733984876, sleeping for 0.00969215133227408 seconds
Request model_3#26 arrives at 1624689.744629239, sleeping for 0.17472454882226884 seconds
Request model_6#214 arrives at 1624689.921389039, sleeping for 0.015397007809951901 seconds
Request model_6#215 arrives at 1624689.937133023, sleeping for 0.00034761265851557255 seconds
Request model_6#216 arrives at 1624689.937668685, sleeping for 0.01120253442786634 seconds
Request model_1#81 arrives at 1624689.949413583, sleeping for 0.040930821327492595 seconds
Request model_6#217 arrives at 1624689.991038083, sleeping for 0.0077930407132953405 seconds
Request model_6#218 arrives at 1624689.998988355, sleeping for 0.042723099468275905 seconds
Request model_3#27 arrives at 1624690.042741833, sleeping for 0.027598164742812514 seconds
Request model_1#82 arrives at 1624690.07139408, sleeping for 0.04908716259524226 seconds
Request model_6#219 arrives at 1624690.121044792, sleeping for 0.024085857206955552 seconds
Request model_6#220 arrives at 1624690.145685243, sleeping for 0.04550349782221019 seconds
Request model_6#221 arrives at 1624690.19150633, sleeping for 0.1627588444389403 seconds
Request model_6#222 arrives at 1624690.354972786, sleeping for 0.07089426671154797 seconds
Request model_1#83 arrives at 1624690.426593358, sleeping for 0.1640272825025022 seconds
