migration_id,model,source_gpu,target_gpu,migration_decision,target_prepare_start,target_prepare_end,target_ready,source_quiesce_request,source_quiesce_begin,request_drain_start,request_drain_end,kv_stash_start,kv_stash_end,weight_transfer_start,weight_transfer_end,kv_transfer_start,kv_transfer_end,target_inject_start,target_inject_end,routing_switch_start,routing_switch_end,source_release,first_request_on_target,first_decode_on_target,weight_bytes,weight_source,weight_transfer_path,weight_bytes_p2p,weight_gbps,kv_bytes,kv_transfer_path,kv_gbps,kv_requests_moved,kv_tokens_moved,kv_requests_skipped_over_cap,target_prepare_s,target_ready_to_quiesce_s,quiesce_control_s,request_drain_s,kv_stash_s,weight_transfer_s,kv_transfer_s,target_inject_total_s,kv_inject_s,routing_switch_s,routing_to_first_request_s,first_request_to_first_decode_s,exposed_downtime_s,total_migration_wall_s
1,model_4,0,1,1787389810.9021423,1787389810.9071856,1787389812.669186,1787389812.6631386,1787389812.6700509,1787389812.724342,1787389812.7244825,1787389814.0393746,1787389814.0398378,1787389815.8253794,1787389811.1427972,1787389811.558716,1787389820.7006924,1787389831.7867732,1787389817.152807,1787389832.0127523,1787389832.0160558,1787389832.0160632,1787389817.1451907,1787389832.0616374,1787389840.4743967,6794207232,gpu,gpu-to-gpu-p2p,6794207232,16.335483767182286,633618432,gpu-to-gpu-p2p,0.057,49,17188,0,1.755953073501587,0.0612034797668457,0.0542912483215332,1.314892053604126,1.7855415344238281,0.41591882705688477,11.08608078956604,14.859945297241211,3.773864507675171,7.3909759521484375e-06,0.045574188232421875,8.41275930404663,19.337295293807983,29.572254419326782
2,model_1,0,1,1787389842.149664,1787389878.1927342,1787389879.4076872,1787389879.4049404,1787389879.408179,1787389879.427191,1787389879.4273386,1787389879.5281048,1787389879.5282354,1787389879.6185849,1787389878.2994347,1787389878.4863052,1787389883.831387,1787389885.1834254,1787389880.9662118,1787389885.2393634,1787389885.2426856,1787389885.2426925,1787389880.959597,1787389885.2610388,1787389885.4413404,2996965376,gpu,gpu-to-gpu-p2p,2996965376,16.03781265157236,164069376,gpu-to-gpu-p2p,0.121,10,5007,0,1.2122061252593994,0.022250652313232422,0.019011974334716797,0.10076618194580078,0.09034943580627441,0.18687057495117188,1.3520383834838867,4.273151636123657,2.9211132526397705,6.9141387939453125e-06,0.018346309661865234,0.18030166625976562,5.833847761154175,43.29167652130127
3,model_1,0,1,1787389872.5294666,1787389878.1927342,1787389879.4076872,1787389879.4049404,1787389879.408179,1787389879.427191,1787389879.4273386,1787389879.5281048,1787389879.5282354,1787389879.6185849,1787389878.2994347,1787389878.4863052,1787389883.831387,1787389885.1834254,1787389880.9662118,1787389885.2393634,1787389885.2426856,1787389885.2426925,1787389880.959597,1787389885.2610388,1787389885.4413404,2996965376,gpu,gpu-to-gpu-p2p,2996965376,16.03781265157236,164069376,gpu-to-gpu-p2p,0.121,10,5007,0,1.2122061252593994,0.022250652313232422,0.019011974334716797,0.10076618194580078,0.09034943580627441,0.18687057495117188,1.3520383834838867,4.273151636123657,2.9211132526397705,6.9141387939453125e-06,0.018346309661865234,0.18030166625976562,5.833847761154175,12.911873817443848
4,model_5,0,1,1787389988.2915905,1787389988.2936044,1787389990.8237782,1787389990.820153,,1787389992.0247834,,,,,1787389989.2114952,1787389990.0892074,,,,,,,,,,16060522496,gpu,gpu-to-gpu-p2p,16060522496,18.298204614402362,,,,,,,2.5265486240386963,1.2046303749084473,,,,0.8777122497558594,,,,,,,,
