migration_id,model,source_gpu,target_gpu,migration_decision,target_prepare_start,target_prepare_end,target_ready,source_quiesce_request,source_quiesce_begin,request_drain_start,request_drain_end,kv_stash_start,kv_stash_end,weight_transfer_start,weight_transfer_end,kv_transfer_start,kv_transfer_end,target_inject_start,target_inject_end,routing_switch_start,routing_switch_end,source_release,first_request_on_target,first_decode_on_target,weight_bytes,weight_source,weight_transfer_path,weight_bytes_p2p,weight_gbps,kv_bytes,kv_transfer_path,kv_gbps,kv_requests_moved,kv_tokens_moved,kv_requests_skipped_over_cap,target_prepare_s,target_ready_to_quiesce_s,quiesce_control_s,request_drain_s,kv_stash_s,weight_transfer_s,kv_transfer_s,target_inject_total_s,kv_inject_s,routing_switch_s,routing_to_first_request_s,first_request_to_first_decode_s,exposed_downtime_s,total_migration_wall_s
1,model_6,1,0,1787388283.5539806,1787388283.5566134,1787388286.3570397,1787388286.3525705,1787388286.3576334,1787388286.4610531,1787388286.461191,1787388286.5622478,1787388286.5623844,1787388286.8008423,1787388283.77916,1787388284.9789345,1787388292.2222188,1787388293.8369987,1787388288.1296113,1787388294.7317815,1787388294.7369518,1787388294.7369661,1787388288.122074,1787388294.8212936,1787388299.2462978,15231233024,gpu,gpu-to-gpu-p2p,15231233024,12.695098904503103,374169600,gpu-to-gpu-p2p,0.232,19,6525,0,2.795957088470459,0.10848259925842285,0.10341978073120117,0.10105681419372559,0.23845791816711426,1.1997745037078857,1.6147799491882324,6.60217022895813,4.9873902797698975,1.430511474609375e-05,0.08432745933532715,4.425004243850708,8.360240459442139,15.692317247390747
2,model_6,0,1,1787388315.586789,1787388315.5887032,1787388317.5285454,1787388317.524605,1787388317.529559,1787388317.5563908,1787388317.5565162,1787388317.6557248,1787388317.6559188,1787388318.8606296,1787388315.994827,1787388316.8703449,1787388323.7069068,1787388328.919659,1787388320.1605346,1787388330.1461344,1787388330.1528559,1787388330.1528978,1787388320.1517584,1787388330.2537224,1787388332.826253,15231233024,gpu,gpu-to-gpu-p2p,15231233024,17.396879956209172,406740992,gpu-to-gpu-p2p,0.078,17,7093,0,1.9359018802642822,0.03178572654724121,0.026831865310668945,0.09920859336853027,1.2047107219696045,0.8755178451538086,5.212752103805542,9.985599756240845,4.772847652435303,4.1961669921875e-05,0.10082459449768066,2.572530508041382,12.697331666946411,17.239464044570923
3,model_1,0,1,1787388345.8693266,1787388345.8714333,1787388347.6906402,1787388347.6864114,1787388347.6937208,1787388347.699976,1787388347.70014,1787388349.0342174,1787388349.034526,1787388350.703187,1787388346.235744,1787388346.435733,1787388355.7651792,1787388362.8057406,1787388352.0596356,1787388363.9433618,1787388363.9473407,1787388363.9473507,1787388352.0457997,1787388363.9750738,1787388367.8414028,2996965376,gpu,gpu-to-gpu-p2p,2996965376,14.985713664177748,617349120,gpu-to-gpu-p2p,0.088,57,18840,0,1.8149781227111816,0.013564586639404297,0.006255149841308594,1.3340773582458496,1.6686608791351318,0.19998908042907715,7.0405614376068115,11.883726119995117,4.843164682388306,1.0013580322265625e-05,0.027723073959350586,3.8663289546966553,16.275097846984863,21.972076177597046
4,model_2,1,0,1787388389.8396473,1787388389.841084,1787388392.3846302,1787388392.3811102,1787388392.3852847,1787388392.3918817,1787388392.3920808,1787388392.3923166,1787388392.3925054,1787388392.3946226,1787388390.4340782,1787388390.6879659,,,1787388393.7384477,1787388393.7391217,1787388393.7415614,1787388393.7415671,1787388393.7300649,,,3554176000,gpu,gpu-to-gpu-p2p,3554176000,13.999092419301007,,,,,,,2.5400261878967285,0.010771512985229492,0.006597042083740234,0.0002357959747314453,0.002117156982421875,0.2538876533508301,,0.0006740093231201172,0.0006740093231201172,5.7220458984375e-06,,,,
5,model_6,1,0,1787388420.5244653,1787388420.5263019,1787388425.7050946,1787388425.7013152,1787388425.7071946,1787388425.716705,1787388425.7168224,1787388425.8636856,1787388425.8638134,1787388427.483515,1787388422.2514446,1787388423.8092344,1787388432.2806215,1787388435.4670713,1787388429.2227774,1787388435.571042,1787388435.57525,1787388435.5752563,1787388429.2137938,1787388435.6012352,1787388435.9180498,15231233024,gpu,gpu-to-gpu-p2p,15231233024,9.777537612082291,462020608,gpu-to-gpu-p2p,0.145,22,8057,0,5.175013303756714,0.01538991928100586,0.009510517120361328,0.14686322212219238,1.619701623916626,1.5577898025512695,3.1864497661590576,6.348264694213867,3.1618149280548096,6.4373016357421875e-06,0.025978803634643555,0.316814661026001,9.884530067443848,15.393584489822388
