arm,cond,cycle,timestamp,current_shape,current_colocated,plan_colocated,plan_changed,migration_decision,migration_reason,candidate,cand_from,cand_to,cooldown_active,blocked,misplaced,kvpr0,kvpr1,peak_kvpr,alg1_order,rates,solve_resid,current,plan
NEW,steady8s2,11,1787638813.011999,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0833347179431098,0.07077030693467769,0.0833347179431098,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.506921000738151, ""model_4"": 0.394671133728526, ""model_5"": 4.4665750006598754, ""model_6"": 1.6661773130603925}",3.654118286326468e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,12,1787638818.0233693,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0788638509469884,0.07276740682090134,0.0788638509469884,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.5065848922736262, ""model_4"": 0.5137578530797084, ""model_5"": 4.086684795814244, ""model_6"": 1.7842760048549535}",3.8612737403156773e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,13,1787638823.0369625,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07299737549790276,0.07195837996295501,0.07299737549790276,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.3765109165023977, ""model_4"": 0.6093717327101351, ""model_5"": 3.648856029000534, ""model_6"": 1.8666442582272413}",4.1715871926179697e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,14,1787638828.046805,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07520322291479455,0.07982237215784521,0.07982237215784521,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.9482314146596558, ""model_4"": 0.6190931546361658, ""model_5"": 3.7678104758251036, ""model_6"": 1.7586381904526593}",3.7739665391853647e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,15,1787638833.0754013,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0698295192641841,0.08079461779104083,0.08079461779104083,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.0306900246231554, ""model_4"": 0.6070951383278209, ""model_5"": 3.4663389473428574, ""model_6"": 1.7335097912544115}",3.7285523446775193e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,16,1787638838.0903344,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06909460918736181,0.08915257018377669,0.08915257018377669,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.3452875474186827, ""model_4"": 0.5442753639059255, ""model_5"": 3.4862884888263705, ""model_6"": 1.91175394949226}",1.6895023944970234e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,17,1787638843.121721,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06228561136016316,0.08424841001577399,0.08424841001577399,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.2833315537912156, ""model_4"": 0.5457518769679071, ""model_5"": 3.0876160029031743, ""model_6"": 1.6845273266506458}",2.6817743048121587e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,18,1787638848.1344936,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06102388065821541,0.07993559981274338,0.07993559981274338,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.2836676622557417, ""model_4"": 0.46801162920302386, ""model_5"": 3.09175447161518, ""model_6"": 1.429878614983587}",3.768620768566302e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,19,1787638853.1504533,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06241696298117474,0.08148031724982449,0.08148031724982449,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.211292306227995, ""model_4"": 0.3902099127073073, ""model_5"": 3.2508202305714944, ""model_6"": 1.5933410103529648}",2.772880970858869e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,20,1787638858.172358,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06067945493817555,0.07984754849725134,0.07984754849725134,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.0795377881341417, ""model_4"": 0.3775659365277768, ""model_5"": 3.162108439719274, ""model_6"": 1.62881638506999}",2.8295824412111985e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,21,1787638863.189233,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06388075018226005,0.08390653634290332,0.08390653634290332,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.416542541898012, ""model_4"": 0.35123216189886053, ""model_5"": 3.3751865210963765, ""model_6"": 1.5311571431187747}",1.7951340546998298e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,22,1787638868.2040474,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06656111801567374,0.08310449710408353,0.08310449710408353,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.604987354341772, ""model_4"": 0.4248193229723569, ""model_5"": 3.457955895336488, ""model_6"": 1.2954186457937489}",4.531147111461596e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,23,1787638873.223216,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06434425690543094,0.08709472843412948,0.08709472843412948,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.6961847843829263, ""model_4"": 0.38538003286408085, ""model_5"": 3.3680768440783146, ""model_6"": 1.4395123760756747}",3.45884265349016e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,24,1787638878.2792418,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06659206246283038,0.09043325593063885,0.09043325593063885,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.8072126138310627, ""model_4"": 0.40709935271520936, ""model_5"": 3.477480978490563, ""model_6"": 1.5253468193758086}",2.4983643337454464e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,25,1787638883.31419,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07824344293569656,0.09875206177789053,0.09875206177789053,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 4.230821315287575, ""model_4"": 0.48403997136679067, ""model_5"": 4.080211806290339, ""model_6"": 1.5922714525567474}",4.575807677003182e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,26,1787638888.34633,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08283390545585842,0.09360992314216952,0.09360992314216952,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.8751065236651394, ""model_4"": 0.5023445571656571, ""model_5"": 4.329687189416617, ""model_6"": 1.644770799743534}",3.218109271862046e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,27,1787638893.382384,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08015941344821743,0.0970280621892909,0.0970280621892909,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.9918481970102033, ""model_4"": 0.522587103479355, ""model_5"": 4.153430868118127, ""model_6"": 1.7295858372805817}",2.3285554313226173e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,28,1787638898.4047372,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.081040880791795,0.09816011311480576,0.09816011311480576,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.919808949446983, ""model_4"": 0.4754261587150639, ""model_5"": 4.252011315129746, ""model_6"": 1.868378501820793}",4.603401810210497e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,29,1787638903.4236557,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08221278784259976,0.09308754648610132,0.09308754648610132,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.79007108214028, ""model_4"": 0.49699163548529013, ""model_5"": 4.298807845950116, ""model_6"": 1.6990033630977777}",3.236168241334922e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,30,1787638908.4434712,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08301017535723901,0.09436660915011606,0.09436660915011606,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.956220699770539, ""model_4"": 0.495330405914036, ""model_5"": 4.346983866341155, ""model_6"": 1.6082759737668717}",1.5961523059649899e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,31,1787638913.466872,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07416798694027447,0.081080473245475,0.081080473245475,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.44063031518898, ""model_4"": 0.3848880295698436, ""model_5"": 3.941626161729333, ""model_6"": 1.340425481205817}",3.7154070461585707e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,32,1787638918.5088446,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07097829328195471,0.07380508821570818,0.07380508821570818,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.0566824125464334, ""model_4"": 0.3564006443476685, ""model_5"": 3.784046006926046, ""model_6"": 1.2953672326106889}",4.0816557351935245e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,33,1787638923.5340734,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06978156614782877,0.0680006172146455,0.06978156614782877,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.8071778957139393, ""model_4"": 0.3154539488061059, ""model_5"": 3.7551828405243675, ""model_6"": 1.2026006869566905}",2.1819151785492768e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,34,1787638928.56067,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07166310729206858,0.06188605949345941,0.07166310729206858,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.61156276936031, ""model_4"": 0.370244386853089, ""model_5"": 3.81015019418639, ""model_6"": 1.0376599301846767}",2.1246281959328224e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,35,1787638933.5871725,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07843583348230078,0.066116464943419,0.07843583348230078,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.872943118606025, ""model_4"": 0.38596485867641117, ""model_5"": 4.189509826120226, ""model_6"": 1.0257330398056226}",3.882344372492586e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,36,1787638938.6100924,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07887873396475276,0.06874654766864596,0.07887873396475276,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.7290886957892657, ""model_4"": 0.3915331232688536, ""model_5"": 4.209777711350817, ""model_6"": 1.3246750164452856}",3.860545186461151e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,37,1787638943.6466928,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.08212960498458989,0.07356707827941689,0.08212960498458989,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.7996714733395445, ""model_4"": 0.41626732155910706, ""model_5"": 4.374679772336883, ""model_6"": 1.5383434882500566}",1.8538681440079528e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,38,1787638948.6957302,2+2,False,False,,MIGRATE,literal line-8 absolute delta exceeds tau,model_4,0,1,False,[],"[""model_4""]",0.09586896178231812,0.08004447297163214,0.09586896178231812,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.1246883585353498, ""model_4"": 0.37667456654198683, ""model_5"": 5.215743952115228, ""model_6"": 1.5952778201493083}",4.764549094834468e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}"
NEW,steady8s2,39,1787638953.7680619,1+3,False,False,,,migration cooldown active,,,,True,[],[],0.08014414049081335,0.09459763640154749,0.09459763640154749,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.990581081189821, ""model_4"": 0.40614661722777967, ""model_5"": 5.142843234034517, ""model_6"": 1.629326018440402}",3.45403652914132e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}"
NEW,steady8s2,40,1787638958.7979114,1+3,False,False,,,migration cooldown active,,,,True,[],[],0.08588561280658978,0.0946453292061335,0.0946453292061335,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.8776486371093752, ""model_4"": 0.3349590723203124, ""model_5"": 5.5112730639853655, ""model_6"": 1.8159799671219718}",1.6115667095214784e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}"
NEW,steady8s2,41,1787638963.8289764,1+3,False,False,,,migration cooldown active,,,,True,[],[],0.08397730086753276,0.08922240728304517,0.08922240728304517,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.587250923759656, ""model_4"": 0.37301382221976964, ""model_5"": 5.388816835942947, ""model_6"": 1.7801984284750227}",4.944564530989722e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}"
NEW,steady8s2,42,1787638968.8583934,1+3,False,False,,,migration cooldown active,,,,True,[],[],0.08020367188579261,0.08387963711910389,0.08387963711910389,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.431632704684519, ""model_4"": 0.4083305915151427, ""model_5"": 5.146663358999446, ""model_6"": 1.616633908001479}",3.45147276107367e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}"
NEW,steady8s2,43,1787638973.891327,1+3,False,False,,,migration cooldown active,,,,True,[],[],0.07349646805146394,0.08456868459115681,0.08456868459115681,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.75239221599634, ""model_4"": 0.48785515724160433, ""model_5"": 4.7162626129508745, ""model_6"": 1.2529595153035373}",3.766450228030916e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}"
NEW,steady8s2,44,1787638978.9380603,1+3,False,False,,MIGRATE,literal line-8 absolute delta exceeds tau,model_4,1,0,False,[],"[""model_4""]",0.057639619538796864,0.08995900666101057,0.08995900666101057,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.8530006830441987, ""model_4"": 0.6081419361871476, ""model_5"": 3.6987298827093182, ""model_6"": 1.3184567131894962}",1.8582696120058828e-16,"{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,45,1787638984.76467,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.07634476825823872,0.07938091346326571,0.07938091346326571,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.359067994464214, ""model_4"": 0.564395075227523, ""model_5"": 3.8890994434615718, ""model_6"": 1.3217702054761284}",1.8974772930870484e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,46,1787638989.8012936,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.07401543991761157,0.07980090103741407,0.07980090103741407,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.4817475840158885, ""model_4"": 0.7461170172019663, ""model_5"": 3.571498498460739, ""model_6"": 1.2238559378992848}",1.8874909787100767e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,47,1787638994.8396473,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.07368109292084186,0.08746042701771747,0.08746042701771747,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.6690720349112307, ""model_4"": 0.752823526559276, ""model_5"": 3.545288196618038, ""model_6"": 1.4881891996432788}",3.444380182834959e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,48,1787638999.874552,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.07312329436215541,0.09076703330144524,0.09076703330144524,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 4.006973077913836, ""model_4"": 0.7376877056593564, ""model_5"": 3.5278854051111432, ""model_6"": 1.3452681377188478}",3.3189028069435946e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,49,1787639004.9099424,2+2,False,False,,,migration cooldown active,,,,True,[],[],0.07711727581141513,0.0884393621344932,0.0884393621344932,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.6857654219826457, ""model_4"": 0.5965125397162735, ""model_5"": 3.9020454225093837, ""model_6"": 1.5292204807565821}",3.406254345706285e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,50,1787639009.9615736,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07639039354743521,0.0785242934096849,0.0785242934096849,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.9783691403120764, ""model_4"": 0.5534739135926494, ""model_5"": 3.9026821100035383, ""model_6"": 1.6519569189297152}",3.836353675039304e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,51,1787639015.0168514,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0869880097807582,0.08225195516963571,0.0869880097807582,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.1828351228982004, ""model_4"": 0.6032192756617798, ""model_5"": 4.471137927701319, ""model_6"": 1.6672992101613153}",5.250980867752906e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,52,1787639020.0548806,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.080262861879195,0.08332115062702641,0.08332115062702641,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.1290577685741785, ""model_4"": 0.38759538268035376, ""model_5"": 4.294457148073392, ""model_6"": 1.7841235958409665}",1.80774604848289e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,53,1787639025.09582,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0789880459854387,0.08293390862858137,0.08293390862858137,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.093990452108723, ""model_4"": 0.3388039066015185, ""model_5"": 4.268883533724845, ""model_6"": 1.7963564920426442}",3.6323738574922433e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,54,1787639030.1381402,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07897439348924618,0.08064510568898606,0.08064510568898606,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.9826265141960615, ""model_4"": 0.3162540127183251, ""model_5"": 4.290637023108465, ""model_6"": 1.7727570519292866}",3.7354648993069834e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,55,1787639035.218156,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.0746955474319826,0.07674858388800723,0.07674858388800723,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 2.821518523533678, ""model_4"": 0.376612568741858, ""model_5"": 3.980676328037488, ""model_6"": 1.7040996330343423}",3.9251142671465276e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,56,1787639040.2654655,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.07125385768351344,0.08576611679841334,0.08576611679841334,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.0982478259927078, ""model_4"": 0.4311567778870913, ""model_5"": 3.7253646428814573, ""model_6"": 1.9591053620168575}",3.512423936718123e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,57,1787639045.318727,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.06209280029706513,0.08539950416890252,0.08539950416890252,"[""model_5"", ""model_3"", ""model_6"", ""model_4""]","{""model_3"": 3.1864202798531354, ""model_4"": 0.3835033887287995, ""model_5"": 3.238617053600194, ""model_6"": 1.8493149357002556}",2.645626849949023e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_5"": 0, ""model_3"": 1, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,58,1787639050.3958764,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.05961532029674979,0.08425646977392434,0.08425646977392434,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.276161239881346, ""model_4"": 0.40282302426350225, ""model_5"": 3.0747761384377217, ""model_6"": 1.6921728986822278}",1.7876785154327646e-16,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
NEW,steady8s2,59,1787639055.4370189,2+2,False,False,,,line-8 placement unchanged or every candidate blocked,,,,False,[],[],0.058852590740294204,0.08483945178267355,0.08483945178267355,"[""model_3"", ""model_5"", ""model_6"", ""model_4""]","{""model_3"": 3.4008574802201723, ""model_4"": 0.36193786603508116, ""model_5"": 3.0711682426375106, ""model_6"": 1.6018532400350953}",8.876971599657127e-17,"{""model_4"": 0, ""model_5"": 0, ""model_3"": 1, ""model_6"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}"
