arm,cond,cycle,timestamp,critical,chosen_colocated,replay_match,chosen_peak_kvpr,best_peak_kvpr,best_separated_peak_kvpr,best_colocated_peak_kvpr,objective_margin_sep_minus_chosen,rel_margin_sep,chosen_rank,best_separated_rank,n_valid,colocated_is_optimal,separated_strictly_better,chosen_plan,replay_plan,rates
NEW,steady8s1,11,1787638160.7434309,False,True,True,0.08329083779522724,0.08329083779522724,0.09244970128172844,0.08329083779522724,0.009158863486501204,0.1099624367930902,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.4965362068785386, ""model_4"": 0.6796047520546566, ""model_5"": 2.2001800497868014, ""model_6"": 1.95492654975557}"
NEW,steady8s1,12,1787638165.7571652,False,True,True,0.08025780320487645,0.08025780320487645,0.09311677752742466,0.08025780320487645,0.012858974322548206,0.16022086088903684,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.7085086515529317, ""model_4"": 0.7133527832201474, ""model_5"": 2.221509001413238, ""model_6"": 1.782289454561282}"
NEW,steady8s1,13,1787638170.7669048,False,True,True,0.07845352026899423,0.07845352026899423,0.08774687104672252,0.07845352026899423,0.00929335077772829,0.1184567721864373,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.3355402657773086, ""model_4"": 0.7689737159862449, ""model_5"": 2.075177044955142, ""model_6"": 1.8386116556515972}"
NEW,steady8s1,14,1787638175.7791069,True,True,True,0.08676029972033004,0.08676029972033004,0.09232715910091813,0.08676029972033004,0.005566859380588082,0.06416367161631223,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.345623655883207, ""model_4"": 0.6996044719593439, ""model_5"": 2.2295734899473696, ""model_6"": 2.0986131808664394}"
NEW,steady8s1,15,1787638180.7937734,False,True,True,0.08966475938249586,0.08966475938249586,0.09092615270283286,0.08966475938249586,0.0012613933203369926,0.014067882733684542,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.2071469684988503, ""model_4"": 0.6877912314120005, ""model_5"": 2.3186036245466672, ""model_6"": 2.1544770085543274}"
NEW,steady8s1,16,1787638185.808663,False,True,True,0.09115867570604022,0.09010854832654074,0.09010854832654074,0.09115867570604022,-0.0010501273794994853,-0.011519774408371571,3,1,14,False,True,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.0612758948949415, ""model_4"": 0.5767951577488686, ""model_5"": 2.2954706455923786, ""model_6"": 2.252136570977308}"
NEW,steady8s1,17,1787638191.1949458,False,False,False,0.06817652291015344,0.06817652291015344,0.06817652291015344,0.0754394259705782,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_5"": 0, ""model_4"": 1, ""model_6"": 0}","{""model_3"": 2.7070175732854485, ""model_4"": 1.313133604801353, ""model_5"": 2.4502918212543277, ""model_6"": 1.313133604801353}"
NEW,steady8s1,18,1787638196.248677,False,False,False,0.06401345335014152,0.06401345335014152,0.06401345335014152,0.07362403067761855,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_5"": 0, ""model_4"": 1, ""model_6"": 0}","{""model_3"": 2.44216410323964, ""model_4"": 1.3325041977254433, ""model_5"": 2.3403571139302857, ""model_6"": 1.3325041977254433}"
NEW,steady8s1,19,1787638201.2663045,False,False,False,0.06421986663351827,0.06421986663351827,0.06421986663351827,0.07339825016542668,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_5"": 0, ""model_4"": 1, ""model_6"": 0}","{""model_3"": 2.498070144505654, ""model_4"": 1.2887696866126075, ""model_5"": 2.3728281761321743, ""model_6"": 1.2887696866126075}"
NEW,steady8s1,20,1787638208.0064497,False,False,True,0.07492207799340561,0.07492207799340561,0.07492207799340561,0.08571302284405609,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}","{""model_3"": 2.3508546370436463, ""model_4"": 0.5449516823938672, ""model_5"": 2.2088811463873417, ""model_6"": 2.06706031744641}"
NEW,steady8s1,21,1787638213.0215755,False,True,True,0.08564104178815272,0.07852543121832174,0.07852543121832174,0.08564104178815272,-0.007115610569830982,-0.08308645506009399,5,1,14,False,True,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 2.614251370434171, ""model_4"": 0.5883589596909726, ""model_5"": 2.2562087834041815, ""model_6"": 2.016141781738391}"
NEW,steady8s1,22,1787638218.0415883,False,True,True,0.08219767027513919,0.08179695748122066,0.08179695748122066,0.08219767027513919,-0.00040071279391852566,-0.004874989675221025,3,1,14,False,True,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 2.9048732116572373, ""model_4"": 0.6533938218523838, ""model_5"": 2.18214069379019, ""model_6"": 1.9184313651309135}"
NEW,steady8s1,23,1787638223.0637128,False,True,True,0.07936688015946614,0.07936688015946614,0.0837582144238964,0.07936688015946614,0.004391334264430266,0.05532955630367573,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.9383730197230373, ""model_4"": 0.7746000983132313, ""model_5"": 1.9338357697045145, ""model_6"": 2.0255174588757274}"
NEW,steady8s1,24,1787638228.084853,False,True,True,0.08368216425481743,0.08183668664815394,0.08183668664815394,0.08368216425481743,-0.0018454776066634954,-0.022053416317530942,3,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.9075630992421457, ""model_4"": 0.7821062207079716, ""model_5"": 1.852870569589824, ""model_6"": 2.321758022981557}"
NEW,steady8s1,25,1787638233.1065848,False,True,True,0.08249757421144746,0.0815010783845368,0.0815010783845368,0.08249757421144746,-0.000996495826910665,-0.012079092463453187,3,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.9196630037809284, ""model_4"": 0.835666137261476, ""model_5"": 1.8212483585758286, ""model_6"": 2.294284923667904}"
NEW,steady8s1,26,1787638238.1285253,True,True,True,0.0842992462914912,0.0842992462914912,0.08595483348745131,0.0842992462914912,0.0016555871959601093,0.01963940686059511,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.077185028882465, ""model_4"": 0.7625165512979034, ""model_5"": 1.9228009198612108, ""model_6"": 2.282611870719391}"
NEW,steady8s1,27,1787638243.1586196,False,True,True,0.07960170029553956,0.07960170029553956,0.08508966130744107,0.07960170029553956,0.005487961011901507,0.06894276116623381,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.1067625737606774, ""model_4"": 0.7075413245292976, ""model_5"": 1.8428963768633793, ""model_6"": 2.128171257801995}"
NEW,steady8s1,28,1787638248.180862,False,True,True,0.0786373121068461,0.0786373121068461,0.09291347621768732,0.0786373121068461,0.014276164110841219,0.1815444059360003,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.5461683730498708, ""model_4"": 0.6845606660857986, ""model_5"": 1.8586012796676714, ""model_6"": 2.06435619266253}"
NEW,steady8s1,29,1787638253.2088592,False,True,True,0.08170018291239291,0.08170018291239291,0.09061271181471961,0.08170018291239291,0.008912528902326702,0.10908823682663729,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.3459597643477315, ""model_4"": 0.6170955502111614, ""model_5"": 2.078572439250349, ""model_6"": 1.9971816075237525}"
NEW,steady8s1,30,1787638258.2331328,False,True,True,0.08079425082603296,0.08079425082603296,0.09392864218596288,0.08079425082603296,0.013134391359929914,0.1625659155898484,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.684308951969702, ""model_4"": 0.6422603844852747, ""model_5"": 2.176197855020734, ""model_6"": 1.8543622125545272}"
NEW,steady8s1,31,1787638263.2592196,False,True,True,0.07974636576849593,0.07974636576849593,0.09033401680507273,0.07974636576849593,0.0105876510365768,0.13276656477754484,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.5199519128169103, ""model_4"": 0.7012347313684776, ""model_5"": 2.1715288133969337, ""model_6"": 1.8067557070306508}"
NEW,steady8s1,32,1787638268.2862167,False,True,True,0.08723178452317422,0.08723178452317422,0.09562409246810401,0.08723178452317422,0.008392307944929789,0.09620699600270434,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.6596609979045267, ""model_4"": 0.80004529204758, ""model_5"": 2.3727220615498155, ""model_6"": 1.9789854390183799}"
NEW,steady8s1,33,1787638273.3266017,False,True,True,0.09558448364277049,0.09342906907067447,0.09342906907067447,0.09558448364277049,-0.0021554145720960177,-0.022549837483576154,3,1,14,False,True,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.393575130155461, ""model_4"": 0.8590810104401627, ""model_5"": 2.6527584443955203, ""model_6"": 2.115637807955346}"
NEW,steady8s1,34,1787638278.3582752,False,False,True,0.08519166264116525,0.08519166264116525,0.08519166264116525,0.09980213056369158,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 1, ""model_4"": 0}","{""model_3"": 2.808857748809555, ""model_4"": 0.9606329430712073, ""model_5"": 2.764179100486099, ""model_6"": 2.2146217175955623}"
NEW,steady8s1,35,1787638283.3895826,False,True,True,0.09629193020764233,0.08941595231464224,0.08941595231464224,0.09629193020764233,-0.006875977893000096,-0.07140762344438262,5,1,14,False,True,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 3.006826323641871, ""model_4"": 0.8842764779240327, ""model_5"": 2.537942466282958, ""model_6"": 2.265745973880324}"
NEW,steady8s1,36,1787638288.4378104,False,True,True,0.09625304850976675,0.08889891865514665,0.08889891865514665,0.09625304850976675,-0.007354129854620098,-0.07640412400936972,5,1,14,False,True,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 2.842133176024554, ""model_4"": 0.8643107029095601, ""model_5"": 2.401797457116214, ""model_6"": 2.399951302720626}"
NEW,steady8s1,37,1787638293.4703722,False,False,True,0.08656176292535789,0.08656176292535789,0.08656176292535789,0.0954853936870204,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 1, ""model_4"": 0}","{""model_3"": 2.84773441518717, ""model_4"": 0.7703892915292352, ""model_5"": 2.18755657154317, ""model_6"": 2.575896408054242}"
NEW,steady8s1,38,1787638298.499838,False,False,True,0.0777464303619368,0.0777464303619368,0.0777464303619368,0.0903120402706185,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 1, ""model_4"": 0}","{""model_3"": 2.774687410809843, ""model_4"": 0.7205533607095522, ""model_5"": 1.7478163694041489, ""model_6"": 2.7575549833148694}"
NEW,steady8s1,39,1787638303.547885,False,False,True,0.08095054967736547,0.08095054967736547,0.08095054967736547,0.08942969885144605,0.0,0.0,1,1,14,False,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 1, ""model_4"": 0}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 1, ""model_4"": 0}","{""model_3"": 3.0706869319016468, ""model_4"": 0.63706031856041, ""model_5"": 1.6382002185690088, ""model_6"": 2.8231540159302786}"
NEW,steady8s1,40,1787638308.5829096,False,True,True,0.07947332605195646,0.07546345260346067,0.07546345260346067,0.07947332605195646,-0.004009873448495793,-0.050455588657184164,3,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.3396857396765967, ""model_4"": 1.0500174026844753, ""model_5"": 1.0500174026844757, ""model_6"": 2.9146460621965242}"
NEW,steady8s1,41,1787638313.6195192,False,True,True,0.07803437510886488,0.07556731649134246,0.07556731649134246,0.07803437510886488,-0.0024670586175224163,-0.03161502368771007,3,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.2768334568103965, ""model_4"": 1.1189114397943933, ""model_5"": 1.1189114397943936, ""model_6"": 2.773967484093549}"
NEW,steady8s1,42,1787638318.6533318,False,True,True,0.07776208258027101,0.07547852215545216,0.07547852215545216,0.07776208258027101,-0.0022835604248188507,-0.029365988526112493,3,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.1864202798531336, ""model_4"": 1.2041594571699754, ""model_5"": 1.2041594571699756, ""model_6"": 2.6751356859262785}"
NEW,steady8s1,43,1787638323.6872218,False,True,True,0.07128010784162586,0.07128010784162586,0.08209189717599284,0.07128010784162586,0.01081178933436698,0.15168031673562027,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.5533386869597416, ""model_4"": 1.221940558338294, ""model_5"": 1.2219405583382945, ""model_6"": 2.3339901340265645}"
NEW,steady8s1,44,1787638328.7474203,False,True,True,0.07017636503647406,0.07017636503647406,0.07457046852249444,0.07017636503647406,0.004394103486020373,0.06261514804502262,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.0184780837454084, ""model_4"": 1.3192802443902394, ""model_5"": 1.3192802443902398, ""model_6"": 2.1815883410816754}"
NEW,steady8s1,45,1787638333.783902,False,True,True,0.0665480464414585,0.0665480464414585,0.07169045397643183,0.0665480464414585,0.005142407534973331,0.07727360621317478,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.8936698072517406, ""model_4"": 1.2765582997405818, ""model_5"": 1.2765582997405822, ""model_6"": 2.043305376446396}"
NEW,steady8s1,46,1787638338.828556,False,True,True,0.06431904121143851,0.06431904121143851,0.07454037627015453,0.06431904121143851,0.010221335058716016,0.1589161602256324,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.0897330782247368, ""model_4"": 1.2462747859432552, ""model_5"": 1.2462747859432557, ""model_6"": 1.9232698505650536}"
NEW,steady8s1,47,1787638343.8758988,False,True,True,0.0679491766027917,0.0679491766027917,0.07874739883900074,0.0679491766027917,0.010798222236209035,0.15891616022563235,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.272464046771569, ""model_4"": 1.308265991552569, ""model_5"": 1.3082659915525694, ""model_6"": 1.8751027287145783}"
NEW,steady8s1,48,1787638348.9173431,False,True,True,0.0665073279720474,0.0665073279720474,0.07707641716023196,0.0665073279720474,0.010569089188184555,0.15891616022563218,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 3.21622189704103, ""model_4"": 1.2673072675745722, ""model_5"": 1.2673072675745727, ""model_6"": 1.9551773831347858}"
NEW,steady8s1,49,1787638354.3155055,True,True,True,0.07294122784284963,0.07294122784284963,0.07555084262835624,0.07294122784284963,0.0026096147855066004,0.035776951700469885,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.6851705230913154, ""model_4"": 0.6563163839765118, ""model_5"": 1.7096160901905864, ""model_6"": 1.9291824284853225}"
NEW,steady8s1,50,1787638359.3535948,False,True,True,0.07194875935677222,0.07194875935677222,0.07243901598536488,0.07194875935677222,0.0004902566285926585,0.006813969177169874,1,3,14,True,False,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.5810889352433644, ""model_4"": 0.5121877972197812, ""model_5"": 1.6326829653271868, ""model_6"": 1.9566045571155404}"
NEW,steady8s1,51,1787638364.4339101,False,True,True,0.07341109386754328,0.07085579209518435,0.07085579209518435,0.07341109386754328,-0.0025553017723589366,-0.03480811465593341,5,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.3785275672895483, ""model_4"": 0.44644542805433796, ""model_5"": 1.7431483232785676, ""model_6"": 1.9190902696214138}"
NEW,steady8s1,52,1787638369.472455,False,True,True,0.07038289290004757,0.06492684661086343,0.06492684661086343,0.07038289290004757,-0.005456046289184141,-0.07751949464385334,5,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.169468102354914, ""model_4"": 0.5790374871551931, ""model_5"": 1.60732149258912, ""model_6"": 1.9038500903269249}"
NEW,steady8s1,53,1787638374.5766854,False,True,True,0.07084510529150656,0.06583453357772687,0.06583453357772687,0.07084510529150656,-0.0050105717137796935,-0.07072572894291962,5,1,14,False,True,"{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_6"": 0, ""model_5"": 0, ""model_4"": 1}","{""model_3"": 2.1284628696828474, ""model_4"": 0.5233241741007046, ""model_5"": 1.7011268052105886, ""model_6"": 1.8331030372809358}"
NEW,steady8s1,54,1787638379.619589,False,True,True,0.06679966021466867,0.06655692914216489,0.06655692914216489,0.06679966021466867,-0.0002427310725037768,-0.003633717173466625,3,1,14,False,True,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 2.3912996889415035, ""model_4"": 0.5934350249169041, ""model_5"": 1.7990666293164392, ""model_6"": 1.5333492324083011}"
NEW,steady8s1,55,1787638384.683555,False,True,True,0.0706090602842669,0.0706090602842669,0.0721964973697825,0.0706090602842669,0.0015874370855155917,0.022482059372050646,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 2.754632939093176, ""model_4"": 0.6065405225282681, ""model_5"": 2.0198910752057584, ""model_6"": 1.5025632563972597}"
NEW,steady8s1,56,1787638389.7281816,False,True,True,0.0711154737645037,0.0711154737645037,0.07511811089537243,0.0711154737645037,0.004002637130868736,0.05628363166254539,1,3,14,True,False,"{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 1, ""model_5"": 0, ""model_6"": 0, ""model_4"": 1}","{""model_3"": 2.976352489524926, ""model_4"": 0.6624077068886985, ""model_5"": 2.0945957411865748, ""model_6"": 1.4531218972762248}"
