Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s42.pkl
[PRISM_DIRECT] 8498 requests, span 419.9s
Starting TP benchmark: paper-faithful-v6_bursty_rate20_seed42
Generated 8498 requests
Request model_5#0 arrives at 1617884.281121386, sleeping for 0.07869012583978474 seconds
Request model_5#1 arrives at 1617884.360419276, sleeping for 0.027645837049931288 seconds
Request model_1#0 arrives at 1617884.388600998, sleeping for 0.039870859356597066 seconds
Request model_5#2 arrives at 1617884.429448823, sleeping for 0.02704508858732879 seconds
Request model_6#0 arrives at 1617884.457380913, sleeping for 0.029892251593992114 seconds
Request model_6#1 arrives at 1617884.48827875, sleeping for 0.2597849788144231 seconds
Request model_5#3 arrives at 1617884.748657019, sleeping for 0.08608402917161584 seconds
Request model_5#4 arrives at 1617884.835924229, sleeping for 0.2837260349188 seconds
Request model_3#0 arrives at 1617885.120388314, sleeping for 0.025702779414132237 seconds
Request model_5#5 arrives at 1617885.146670259, sleeping for 0.06931135314516723 seconds
Request model_6#2 arrives at 1617885.216856437, sleeping for 0.02714088442735374 seconds
Request model_1#1 arrives at 1617885.244914508, sleeping for 0.045133688719943166 seconds
Request model_5#6 arrives at 1617885.291319163, sleeping for 0.03904796438291669 seconds
Request model_5#7 arrives at 1617885.331079958, sleeping for 0.028922455618157983 seconds
Request model_3#1 arrives at 1617885.360762694, sleeping for 0.09920214954763651 seconds
Request model_5#8 arrives at 1617885.460448585, sleeping for 0.06701234984211624 seconds
Request model_5#9 arrives at 1617885.528311303, sleeping for 0.05202138749882579 seconds
Request model_5#10 arrives at 1617885.581251246, sleeping for 0.09003492072224617 seconds
Request model_5#11 arrives at 1617885.672493822, sleeping for 0.026900509605184197 seconds
Request model_6#3 arrives at 1617885.700672164, sleeping for 0.06879632035270333 seconds
Request model_5#12 arrives at 1617885.770572209, sleeping for 0.01046007196418941 seconds
Request model_5#13 arrives at 1617885.781452527, sleeping for 0.2679344906937331 seconds
Request model_2#0 arrives at 1617886.051608752, sleeping for 0.11643767612986267 seconds
Request model_5#14 arrives at 1617886.169034553, sleeping for 0.08576043555513024 seconds
Request model_5#15 arrives at 1617886.256527205, sleeping for 0.0035877733025699854 seconds
Request model_5#16 arrives at 1617886.260643342, sleeping for 0 seconds
Request model_3#2 arrives at 1617886.260951025, sleeping for 0.14155191788449883 seconds
Request model_5#17 arrives at 1617886.402875224, sleeping for 0.007190256612375379 seconds
Request model_5#18 arrives at 1617886.410578372, sleeping for 0.00017217081040143967 seconds
Request model_5#19 arrives at 1617886.411159038, sleeping for 0.10140255303122103 seconds
Request model_5#20 arrives at 1617886.513326691, sleeping for 0.04877791623584926 seconds
Request model_6#4 arrives at 1617886.563026015, sleeping for 0.2024878836236894 seconds
Request model_5#21 arrives at 1617886.766035521, sleeping for 0.01868535322137177 seconds
Request model_5#22 arrives at 1617886.786628754, sleeping for 0.0033112745732069016 seconds
Request model_5#23 arrives at 1617886.790721421, sleeping for 0.018815804738551378 seconds
Request model_5#24 arrives at 1617886.810897662, sleeping for 0.014250901760533452 seconds
Request model_6#5 arrives at 1617886.826501331, sleeping for 0.004535275744274259 seconds
Request model_6#6 arrives at 1617886.831855689, sleeping for 0.010660519823431969 seconds
Request model_5#25 arrives at 1617886.842968889, sleeping for 0.009191862307488918 seconds
Request model_2#1 arrives at 1617886.852501614, sleeping for 0.04409342585131526 seconds
Request model_5#26 arrives at 1617886.897782359, sleeping for 0.0019574526231735945 seconds
Request model_2#2 arrives at 1617886.900314481, sleeping for 0.028235099045559764 seconds
Request model_5#27 arrives at 1617886.929219369, sleeping for 0.027874699560925364 seconds
Request model_5#28 arrives at 1617886.957800575, sleeping for 0.01846683514304459 seconds
Request model_1#2 arrives at 1617886.978648681, sleeping for 0.019433806650340557 seconds
Request model_2#3 arrives at 1617886.999644099, sleeping for 0.008913651574403048 seconds
Request model_3#3 arrives at 1617887.009675329, sleeping for 0.023714983137324452 seconds
Request model_5#29 arrives at 1617887.034048957, sleeping for 0.051612899638712406 seconds
Request model_3#4 arrives at 1617887.087123082, sleeping for 0.001712616765871644 seconds
Request model_6#7 arrives at 1617887.089972707, sleeping for 0.06704618385992944 seconds
Request model_5#30 arrives at 1617887.159197906, sleeping for 0.09818061138503253 seconds
Request model_5#31 arrives at 1617887.258450103, sleeping for 0.009729441022500396 seconds
Request model_2#4 arrives at 1617887.268524613, sleeping for 0.04710659314878285 seconds
Request model_5#32 arrives at 1617887.316965526, sleeping for 0.0643163516651839 seconds
Request model_3#5 arrives at 1617887.381874886, sleeping for 0.01095278700813651 seconds
Request model_5#33 arrives at 1617887.393825683, sleeping for 0.155444914707914 seconds
Request model_5#34 arrives at 1617887.550374752, sleeping for 0.13278765021823347 seconds
Request model_1#3 arrives at 1617887.683921717, sleeping for 0.0252086881082505 seconds
Request model_5#35 arrives at 1617887.709662836, sleeping for 0.02928927866742015 seconds
Request model_6#8 arrives at 1617887.739477663, sleeping for 0.012250902829691768 seconds
Request model_5#36 arrives at 1617887.752062716, sleeping for 0.046198401832953095 seconds
Request model_5#37 arrives at 1617887.799029485, sleeping for 0.010558876907452941 seconds
Request model_3#6 arrives at 1617887.810079434, sleeping for 0.0319030627142638 seconds
Request model_5#38 arrives at 1617887.842815587, sleeping for 0.005606249440461397 seconds
Request model_5#39 arrives at 1617887.848713849, sleeping for 0.01240457664243877 seconds
Request model_1#4 arrives at 1617887.861368312, sleeping for 0.12319607008248568 seconds
Request model_5#40 arrives at 1617887.985524133, sleeping for 0.001289490843191743 seconds
Request model_3#7 arrives at 1617887.987645482, sleeping for 0.021177074406296015 seconds
Request model_5#41 arrives at 1617888.009409736, sleeping for 0.016910386504605412 seconds
Request model_6#9 arrives at 1617888.027597228, sleeping for 0.05709739471785724 seconds
Request model_5#42 arrives at 1617888.104880809, sleeping for 0.012863291660323739 seconds
Request model_1#5 arrives at 1617888.11841462, sleeping for 0.05131106171756983 seconds
Request model_5#43 arrives at 1617888.171427944, sleeping for 0.03100990760140121 seconds
Request model_1#6 arrives at 1617888.203222658, sleeping for 0.07614232855848968 seconds
Request model_6#10 arrives at 1617888.280079415, sleeping for 0.04572643479332328 seconds
Request model_5#44 arrives at 1617888.327017254, sleeping for 0.03129378776066005 seconds
Request model_5#45 arrives at 1617888.359715267, sleeping for 0.022039161063730717 seconds
Request model_5#46 arrives at 1617888.382113487, sleeping for 0.01668652193620801 seconds
Request model_6#11 arrives at 1617888.39922158, sleeping for 0.0013096509501338005 seconds
Request model_5#47 arrives at 1617888.401290138, sleeping for 0.019371382659301162 seconds
Request model_1#7 arrives at 1617888.421059875, sleeping for 0.0038807913661003113 seconds
Request model_1#8 arrives at 1617888.425220152, sleeping for 0.023299464723095298 seconds
Request model_5#48 arrives at 1617888.449211726, sleeping for 0.12575617991387844 seconds
Request model_5#49 arrives at 1617888.57604782, sleeping for 0.05025629117153585 seconds
Request model_5#50 arrives at 1617888.62754021, sleeping for 0.120822430588305 seconds
Request model_5#51 arrives at 1617888.749219298, sleeping for 0.1506499731913209 seconds
Request model_1#9 arrives at 1617888.900638791, sleeping for 0.026665813522413373 seconds
Request model_1#10 arrives at 1617888.929007614, sleeping for 0.036613186821341515 seconds
Request model_3#8 arrives at 1617888.967260606, sleeping for 0.004994409624487162 seconds
Request model_3#9 arrives at 1617888.972727915, sleeping for 0.022659542504698038 seconds
Request model_2#5 arrives at 1617888.99569067, sleeping for 0.031419559847563505 seconds
Request model_5#52 arrives at 1617889.027873328, sleeping for 0.010494523216038942 seconds
Request model_5#53 arrives at 1617889.038741385, sleeping for 0.01498533133417368 seconds
Request model_5#54 arrives at 1617889.054510036, sleeping for 0.0928558437153697 seconds
Request model_6#12 arrives at 1617889.148414355, sleeping for 0.1254114955663681 seconds
Request model_5#55 arrives at 1617889.274483571, sleeping for 0.056248319102451205 seconds
Request model_5#56 arrives at 1617889.33140442, sleeping for 0.02180327638052404 seconds
