Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s2.pkl
[PRISM_DIRECT] 8244 requests, span 419.9s
Starting TP benchmark: paper-faithful-v6_bursty_rate20_seed2
Generated 8244 requests
Request model_4#0 arrives at 1636909.499478042, sleeping for 0.001628468744456768 seconds
Request model_4#1 arrives at 1636909.501619098, sleeping for 0.04849459836259484 seconds
Request model_1#0 arrives at 1636909.550243041, sleeping for 0.07586594927124679 seconds
Request model_1#1 arrives at 1636909.626887589, sleeping for 0.13793261535465717 seconds
Request model_3#0 arrives at 1636909.765628602, sleeping for 0.05044136196374893 seconds
Request model_4#2 arrives at 1636909.816638114, sleeping for 0.031698914943262935 seconds
Request model_3#1 arrives at 1636909.848944811, sleeping for 0.0061854051891714334 seconds
Request model_1#2 arrives at 1636909.855972525, sleeping for 0.0650077210739255 seconds
Request model_3#2 arrives at 1636909.922112862, sleeping for 0.1139165828935802 seconds
Request model_1#3 arrives at 1636910.036427799, sleeping for 0.011702477233484387 seconds
Request model_4#3 arrives at 1636910.048636352, sleeping for 0.038517371052876115 seconds
Request model_3#3 arrives at 1636910.088030134, sleeping for 0.012609307887032628 seconds
Request model_4#4 arrives at 1636910.101250195, sleeping for 0.07416586740873754 seconds
Request model_1#4 arrives at 1636910.176491382, sleeping for 0.04094188800081611 seconds
Request model_4#5 arrives at 1636910.217698158, sleeping for 0.036869507282972336 seconds
Request model_1#5 arrives at 1636910.255919441, sleeping for 0.016314764972776175 seconds
Request model_3#4 arrives at 1636910.273149773, sleeping for 0.006796981440857053 seconds
Request model_4#6 arrives at 1636910.28050672, sleeping for 0.049085890874266624 seconds
Request model_1#6 arrives at 1636910.330539253, sleeping for 0.0775242957752198 seconds
Request model_1#7 arrives at 1636910.408790703, sleeping for 0 seconds
Request model_4#7 arrives at 1636910.409300227, sleeping for 0.05031456262804568 seconds
Request model_1#8 arrives at 1636910.460165287, sleeping for 0.05321741080842912 seconds
Request model_1#9 arrives at 1636910.51402595, sleeping for 0.08845033892430365 seconds
Request model_4#8 arrives at 1636910.603058492, sleeping for 0.08781622513197362 seconds
Request model_4#9 arrives at 1636910.692128385, sleeping for 0.10604813881218433 seconds
Request model_1#10 arrives at 1636910.799480518, sleeping for 0.07350988197140396 seconds
Request model_4#10 arrives at 1636910.873748358, sleeping for 0.1003572610206902 seconds
Request model_1#11 arrives at 1636910.97457092, sleeping for 0.02206474752165377 seconds
Request model_3#5 arrives at 1636910.997795688, sleeping for 0.02056431584060192 seconds
Request model_1#12 arrives at 1636911.019753506, sleeping for 0.005808159941807389 seconds
Request model_1#13 arrives at 1636911.026028105, sleeping for 0.048868711572140455 seconds
Request model_1#14 arrives at 1636911.075256232, sleeping for 0.01910929474979639 seconds
Request model_1#15 arrives at 1636911.095489437, sleeping for 0.014958680607378483 seconds
Request model_1#16 arrives at 1636911.111151687, sleeping for 0.05301809450611472 seconds
Request model_3#6 arrives at 1636911.164660128, sleeping for 0.05833421088755131 seconds
Request model_4#11 arrives at 1636911.22378428, sleeping for 0.02301793498918414 seconds
Request model_1#17 arrives at 1636911.247550173, sleeping for 0.02895926358178258 seconds
Request model_4#12 arrives at 1636911.27721539, sleeping for 0.031088896794244647 seconds
Request model_1#18 arrives at 1636911.308962843, sleeping for 0.03777309856377542 seconds
Request model_3#7 arrives at 1636911.34763715, sleeping for 0.05867275455966592 seconds
Request model_3#8 arrives at 1636911.406556362, sleeping for 0.01067415764555335 seconds
Request model_1#19 arrives at 1636911.418161161, sleeping for 0.09350778860971332 seconds
Request model_1#20 arrives at 1636911.512862256, sleeping for 0.14172925148159266 seconds
Request model_1#21 arrives at 1636911.654970676, sleeping for 0.007936131907626987 seconds
Request model_1#22 arrives at 1636911.663714063, sleeping for 0.04992904281243682 seconds
Request model_4#13 arrives at 1636911.713874257, sleeping for 0.004199599381536245 seconds
Request model_1#23 arrives at 1636911.718530153, sleeping for 0.015464494237676263 seconds
Request model_3#9 arrives at 1636911.734489675, sleeping for 0.055018173763528466 seconds
Request model_1#24 arrives at 1636911.790670496, sleeping for 0.08660598238930106 seconds
Request model_4#14 arrives at 1636911.877681573, sleeping for 0.016377445310354233 seconds
Request model_1#25 arrives at 1636911.895075556, sleeping for 0.009288321016356349 seconds
Request model_1#26 arrives at 1636911.9060375, sleeping for 0.03134740167297423 seconds
Request model_1#27 arrives at 1636911.937986185, sleeping for 0.010208060499280691 seconds
Request model_1#28 arrives at 1636911.948961719, sleeping for 0.06809566006995738 seconds
Request model_1#29 arrives at 1636912.017721876, sleeping for 0.04888095683418214 seconds
Request model_1#30 arrives at 1636912.067370967, sleeping for 0.08608797169290483 seconds
Request model_3#10 arrives at 1636912.154452214, sleeping for 0.007597003132104874 seconds
Request model_1#31 arrives at 1636912.163114631, sleeping for 0.010959744919091463 seconds
Request model_1#32 arrives at 1636912.17476124, sleeping for 0.016415340825915337 seconds
Request model_1#33 arrives at 1636912.191405277, sleeping for 0.0925684121903032 seconds
Request model_1#34 arrives at 1636912.284174619, sleeping for 0.1468447574879974 seconds
Request model_4#15 arrives at 1636912.431205435, sleeping for 0.0023959805257618427 seconds
Request model_4#16 arrives at 1636912.433877516, sleeping for 0.08045557397417724 seconds
Request model_1#35 arrives at 1636912.514544784, sleeping for 0.08623341261409223 seconds
Request model_4#17 arrives at 1636912.601254029, sleeping for 0 seconds
Request model_4#18 arrives at 1636912.601582772, sleeping for 0.03943291096948087 seconds
Request model_1#36 arrives at 1636912.64182795, sleeping for 0.02618283941410482 seconds
Request model_4#19 arrives at 1636912.669489402, sleeping for 0.09418383077718318 seconds
Request model_1#37 arrives at 1636912.764278658, sleeping for 0.06974998000077903 seconds
Request model_3#11 arrives at 1636912.834319885, sleeping for 0.030428299913182855 seconds
Request model_1#38 arrives at 1636912.865794376, sleeping for 0.05289211869239807 seconds
Request model_1#39 arrives at 1636912.920077533, sleeping for 0.09235929534770548 seconds
Request model_1#40 arrives at 1636913.013274427, sleeping for 0.004600530257448554 seconds
Request model_1#41 arrives at 1636913.019020391, sleeping for 0.2510904164519161 seconds
Request model_1#42 arrives at 1636913.271502986, sleeping for 0.1579102142713964 seconds
Request model_1#43 arrives at 1636913.430080562, sleeping for 0.10179879143834114 seconds
Request model_4#20 arrives at 1636913.532366066, sleeping for 0.09936728188768029 seconds
