Real trace file: /workspace/prism-merge/exp/workloads/final-compare/bursty_r20_s0.pkl
[PRISM_DIRECT] 8227 requests, span 419.8s
Starting TP benchmark: paper-faithful-v6_bursty_rate20_seed0
Generated 8227 requests
Request model_3#0 arrives at 1620921.470122407, sleeping for 0.08169374032877386 seconds
Request model_6#0 arrives at 1620921.552502747, sleeping for 0.0022693071514368057 seconds
Request model_6#1 arrives at 1620921.55501446, sleeping for 0.020257351687178016 seconds
Request model_6#2 arrives at 1620921.575724668, sleeping for 0.015004495391622186 seconds
Request model_1#0 arrives at 1620921.590925477, sleeping for 0.027872224571183324 seconds
Request model_3#1 arrives at 1620921.61987604, sleeping for 0.10112113994546235 seconds
Request model_1#1 arrives at 1620921.721724258, sleeping for 0.060937445145100355 seconds
Request model_6#3 arrives at 1620921.783872284, sleeping for 0.02026065904647112 seconds
Request model_5#0 arrives at 1620921.804756324, sleeping for 0.027808534214273095 seconds
Request model_6#4 arrives at 1620921.833068612, sleeping for 0.0005874435883015394 seconds
Request model_6#5 arrives at 1620921.834080581, sleeping for 0.03269229759462178 seconds
Request model_6#6 arrives at 1620921.867359304, sleeping for 0.01775437919422984 seconds
Request model_6#7 arrives at 1620921.885847352, sleeping for 0.038991501554846764 seconds
Request model_6#8 arrives at 1620921.925366132, sleeping for 0.029277069494128227 seconds
Request model_1#2 arrives at 1620921.956057021, sleeping for 0.03221211698837578 seconds
Request model_6#9 arrives at 1620921.989551836, sleeping for 0.04968262417241931 seconds
Request model_1#3 arrives at 1620922.040184687, sleeping for 0.009480292443186045 seconds
Request model_1#4 arrives at 1620922.05035648, sleeping for 0.047068682964891195 seconds
Request model_6#10 arrives at 1620922.098228966, sleeping for 0.09735360299237072 seconds
Request model_6#11 arrives at 1620922.196834623, sleeping for 0.00013382523320615292 seconds
Request model_3#2 arrives at 1620922.198212836, sleeping for 0.005325257778167725 seconds
Request model_1#5 arrives at 1620922.204237091, sleeping for 0.06965019134804606 seconds
Request model_1#6 arrives at 1620922.275238157, sleeping for 0.010415027616545558 seconds
Request model_6#12 arrives at 1620922.287401678, sleeping for 0.009890354238450527 seconds
Request model_6#13 arrives at 1620922.299367917, sleeping for 0.016596444882452488 seconds
Request model_6#14 arrives at 1620922.317341111, sleeping for 0.0927557076793164 seconds
Request model_6#15 arrives at 1620922.411301986, sleeping for 0.14519175817258656 seconds
Request model_6#16 arrives at 1620922.557714569, sleeping for 0.000722852535545826 seconds
Request model_6#17 arrives at 1620922.55891223, sleeping for 0.012009850470349193 seconds
Request model_6#18 arrives at 1620922.571723447, sleeping for 0.04975293856114149 seconds
Request model_6#19 arrives at 1620922.622458949, sleeping for 0.0435084137134254 seconds
Request model_6#20 arrives at 1620922.666153887, sleeping for 0.02959994925186038 seconds
Request model_6#21 arrives at 1620922.695908977, sleeping for 0.007543157320469618 seconds
Request model_6#22 arrives at 1620922.704543206, sleeping for 0.09576297015883029 seconds
Request model_6#23 arrives at 1620922.801306987, sleeping for 0.21765070757828653 seconds
Request model_6#24 arrives at 1620923.019970288, sleeping for 0.023907484486699104 seconds
Request model_1#7 arrives at 1620923.044638323, sleeping for 0.08312172605656087 seconds
Request model_3#3 arrives at 1620923.128320225, sleeping for 0.010261387564241886 seconds
Request model_6#25 arrives at 1620923.139004822, sleeping for 0.03872479894198477 seconds
Request model_6#26 arrives at 1620923.178676843, sleeping for 0.007848324021324515 seconds
Request model_6#27 arrives at 1620923.187332222, sleeping for 0.03541239397600293 seconds
Request model_6#28 arrives at 1620923.223042807, sleeping for 0.017945087049156427 seconds
Request model_3#4 arrives at 1620923.242677555, sleeping for 8.633499965071678e-05 seconds
Request model_6#29 arrives at 1620923.243104679, sleeping for 0.06017375853843987 seconds
Request model_6#30 arrives at 1620923.303875122, sleeping for 0.09540875977836549 seconds
Request model_6#31 arrives at 1620923.399710355, sleeping for 0.029919600812718272 seconds
Request model_5#1 arrives at 1620923.430376044, sleeping for 1.420942135155201e-05 seconds
Request model_1#8 arrives at 1620923.431381513, sleeping for 0.027138126781210303 seconds
Request model_1#9 arrives at 1620923.459665591, sleeping for 0.07119467621669173 seconds
Request model_6#32 arrives at 1620923.531504125, sleeping for 0.07153831189498305 seconds
Request model_6#33 arrives at 1620923.603827353, sleeping for 0.027776798466220498 seconds
Request model_6#34 arrives at 1620923.632494874, sleeping for 0.03587783291004598 seconds
Request model_3#5 arrives at 1620923.668583413, sleeping for 0.0010523984674364328 seconds
Request model_6#35 arrives at 1620923.671504209, sleeping for 0.02583859534934163 seconds
Request model_6#36 arrives at 1620923.699342283, sleeping for 0.02043090434744954 seconds
Request model_1#10 arrives at 1620923.720061232, sleeping for 0.07556702918373048 seconds
Request model_1#11 arrives at 1620923.79680177, sleeping for 0.04306322941556573 seconds
Request model_1#12 arrives at 1620923.840166155, sleeping for 0.06074011675082147 seconds
Request model_6#37 arrives at 1620923.901880467, sleeping for 0.04374205484054983 seconds
Request model_1#13 arrives at 1620923.946688144, sleeping for 0 seconds
Request model_6#38 arrives at 1620923.947000987, sleeping for 0.05156689090654254 seconds
Request model_6#39 arrives at 1620923.998840269, sleeping for 0.00018853205256164074 seconds
Request model_6#40 arrives at 1620923.999280093, sleeping for 0.03522302466444671 seconds
Request model_1#14 arrives at 1620924.076370975, sleeping for 0.01258440432138741 seconds
Request model_6#41 arrives at 1620924.089151732, sleeping for 0.048383026383817196 seconds
Request model_6#42 arrives at 1620924.137986676, sleeping for 0.05827271053567529 seconds
Request model_3#6 arrives at 1620924.196708101, sleeping for 0.03809678368270397 seconds
Request model_6#43 arrives at 1620924.235417013, sleeping for 0.06678188731893897 seconds
